index,checkpoint,threshold,num_linear_layers,test_loss,test_acc
38000,step_038000.pt,0.4,5,3.4473216049194337,0.2071
38000,step_038000.pt,0.5,2,0.9614393510818482,0.6835
39000,step_039000.pt,0.1,14,32.96862386779785,0.1556
39000,step_039000.pt,0.2,11,9.432709762573243,0.1631
39000,step_039000.pt,0.3,9,6.796957028961182,0.1229
39000,step_039000.pt,0.4,5,3.079134330368042,0.2584
39000,step_039000.pt,0.5,2,0.9358691474914551,0.6877
40000,step_040000.pt,0.1,14,40.08684125366211,0.1461
40000,step_040000.pt,0.2,11,12.428504386901855,0.1455
40000,step_040000.pt,0.3,9,7.40838942565918,0.1306
40000,step_040000.pt,0.4,4,3.774548768615723,0.2276
40000,step_040000.pt,0.5,1,0.7622681684494018,0.7423
