model,epoch,block_idx,val_loss,val_acc,activation
vit_small_patch16_224,16,9,0.05232415199279785,72.0,-0.7087189508602023
vit_small_patch16_224,16,10,0.05232415199279785,72.0,-0.7072270726785064
vit_small_patch16_224,16,11,0.05232415199279785,72.0,-0.7069186866283417
vit_small_patch16_224,16,12,0.05232415199279785,72.0,-0.73827113234438
vit_small_patch16_224,16,13,0.05232415199279785,72.0,-0.7385122026316822
vit_small_patch16_224,16,14,0.05232415199279785,72.0,-0.8729369034990668
vit_small_patch16_224,16,15,0.05232415199279785,72.0,-0.8724086666479707
vit_small_patch16_224,16,16,0.05232415199279785,72.0,-2.1089923358522356
vit_small_patch16_224,16,17,0.05232415199279785,72.0,-2.106720539741218
vit_small_patch16_224,16,18,0.05232415199279785,72.0,-3.522152869962156
vit_small_patch16_224,16,19,0.05232415199279785,72.0,-3.5201580459252
vit_small_patch16_224,16,20,0.05232415199279785,72.0,-13.870128965005279
vit_small_patch16_224,16,21,0.05232415199279785,72.0,-13.87064824695699
vit_small_patch16_224,16,22,0.05232415199279785,72.0,-1.041692566126585
vit_small_patch16_224,16,23,0.05232415199279785,72.0,-1.042077623307705
vit_small_patch16_224,17,0,0.05314916968345642,73.6,-0.7569646537303925
vit_small_patch16_224,17,1,0.05314916968345642,73.6,-0.7561426777392626
vit_small_patch16_224,17,2,0.05314916968345642,73.6,-0.6950110178440809
vit_small_patch16_224,17,3,0.05314916968345642,73.6,-0.6946553960442543
vit_small_patch16_224,17,4,0.05314916968345642,73.6,-0.7632440505549312
vit_small_patch16_224,17,5,0.05314916968345642,73.6,-0.7634363938122988
vit_small_patch16_224,17,6,0.05314916968345642,73.6,-0.7505435738712549
vit_small_patch16_224,17,7,0.05314916968345642,73.6,-0.7505875751376152
vit_small_patch16_224,17,8,0.05314916968345642,73.6,-0.7186191631481051
vit_small_patch16_224,17,9,0.05314916968345642,73.6,-0.7177398456260562
vit_small_patch16_224,17,10,0.05314916968345642,73.6,-0.6969724595546722
vit_small_patch16_224,17,11,0.05314916968345642,73.6,-0.6976108569651842
vit_small_patch16_224,17,12,0.05314916968345642,73.6,-0.7274278248660266
vit_small_patch16_224,17,13,0.05314916968345642,73.6,-0.7282187545206398
vit_small_patch16_224,17,14,0.05314916968345642,73.6,-0.8663630271330476
vit_small_patch16_224,17,15,0.05314916968345642,73.6,-0.8681468889117241
vit_small_patch16_224,17,16,0.05314916968345642,73.6,-2.10493669193238
vit_small_patch16_224,17,17,0.05314916968345642,73.6,-2.1088844961486757
vit_small_patch16_224,17,18,0.05314916968345642,73.6,-3.3529562884941697
vit_small_patch16_224,17,19,0.05314916968345642,73.6,-3.3551308093592525
vit_small_patch16_224,17,20,0.05314916968345642,73.6,-13.848971229745075
vit_small_patch16_224,17,21,0.05314916968345642,73.6,-13.849604702088982
vit_small_patch16_224,17,22,0.05314916968345642,73.6,-0.9967008456587791
vit_small_patch16_224,17,23,0.05314916968345642,73.6,-0.9985008873045444
vit_small_patch16_224,18,0,0.05617712140083313,72.6,-0.7791731376200914
vit_small_patch16_224,18,1,0.05617712140083313,72.6,-0.7762418538331985
vit_small_patch16_224,18,2,0.05617712140083313,72.6,-0.6730843558907509
vit_small_patch16_224,18,3,0.05617712140083313,72.6,-0.6751413242891431
vit_small_patch16_224,18,4,0.05617712140083313,72.6,-0.7434448171406984
vit_small_patch16_224,18,5,0.05617712140083313,72.6,-0.7446021987125278
vit_small_patch16_224,18,6,0.05617712140083313,72.6,-0.744937889277935
vit_small_patch16_224,18,7,0.05617712140083313,72.6,-0.7433618474751711
vit_small_patch16_224,18,8,0.05617712140083313,72.6,-0.7091549886390567
vit_small_patch16_224,18,9,0.05617712140083313,72.6,-0.7092094765976071
vit_small_patch16_224,18,10,0.05617712140083313,72.6,-0.7029329556971788
vit_small_patch16_224,18,11,0.05617712140083313,72.6,-0.7032112290617079
vit_small_patch16_224,18,12,0.05617712140083313,72.6,-0.7259203398134559
vit_small_patch16_224,18,13,0.05617712140083313,72.6,-0.7262758535798639
vit_small_patch16_224,18,14,0.05617712140083313,72.6,-0.8482978865504265
vit_small_patch16_224,18,15,0.05617712140083313,72.6,-0.847888904158026
vit_small_patch16_224,18,16,0.05617712140083313,72.6,-2.001524848397821
vit_small_patch16_224,18,17,0.05617712140083313,72.6,-1.9994019051082432
vit_small_patch16_224,18,18,0.05617712140083313,72.6,-3.3952590404078364
vit_small_patch16_224,18,19,0.05617712140083313,72.6,-3.3942701062187552
vit_small_patch16_224,18,20,0.05617712140083313,72.6,-13.56191453943029
vit_small_patch16_224,18,21,0.05617712140083313,72.6,-13.562957222820842
vit_small_patch16_224,18,22,0.05617712140083313,72.6,-1.042372528463602
vit_small_patch16_224,18,23,0.05617712140083313,72.6,-1.0410668272525072
vit_small_patch16_224,19,0,0.06025850772857666,72.4,-0.7899098545312881
vit_small_patch16_224,19,1,0.06025850772857666,72.4,-0.7908820696175098
vit_small_patch16_224,19,2,0.06025850772857666,72.4,-0.6785945193842053
vit_small_patch16_224,19,3,0.06025850772857666,72.4,-0.676373578608036
vit_small_patch16_224,19,4,0.06025850772857666,72.4,-0.7615917278453708
vit_small_patch16_224,19,5,0.06025850772857666,72.4,-0.7601392641663551
vit_small_patch16_224,19,6,0.06025850772857666,72.4,-0.756825165823102
vit_small_patch16_224,19,7,0.06025850772857666,72.4,-0.7574326219037175
vit_small_patch16_224,19,8,0.06025850772857666,72.4,-0.7215848313644528
vit_small_patch16_224,19,9,0.06025850772857666,72.4,-0.7212934605777264
vit_small_patch16_224,19,10,0.06025850772857666,72.4,-0.7073064257856458
vit_small_patch16_224,19,11,0.06025850772857666,72.4,-0.7071048887446523
vit_small_patch16_224,19,12,0.06025850772857666,72.4,-0.7359446806367487
vit_small_patch16_224,19,13,0.06025850772857666,72.4,-0.7357985556591302
vit_small_patch16_224,19,14,0.06025850772857666,72.4,-0.8608079724945128
vit_small_patch16_224,19,15,0.06025850772857666,72.4,-0.8613446564413607
vit_small_patch16_224,19,16,0.06025850772857666,72.4,-2.052079536486417
vit_small_patch16_224,19,17,0.06025850772857666,72.4,-2.053023641463369
vit_small_patch16_224,19,18,0.06025850772857666,72.4,-3.348627491854131
vit_small_patch16_224,19,19,0.06025850772857666,72.4,-3.3498635198920965
vit_small_patch16_224,19,20,0.06025850772857666,72.4,-13.328997071148478
vit_small_patch16_224,19,21,0.06025850772857666,72.4,-13.331871368456632
vit_small_patch16_224,19,22,0.06025850772857666,72.4,-1.0100592393428087
vit_small_patch16_224,19,23,0.06025850772857666,72.4,-1.009077250957489
vit_small_patch16_224,20,0,0.05440279245376587,71.2,-0.7736833281815052
vit_small_patch16_224,20,1,0.05440279245376587,71.2,-0.7729578334838152
vit_small_patch16_224,20,2,0.05440279245376587,71.2,-0.684968389570713
vit_small_patch16_224,20,3,0.05440279245376587,71.2,-0.6852224608883262
vit_small_patch16_224,20,4,0.05440279245376587,71.2,-0.7538760676980019
vit_small_patch16_224,20,5,0.05440279245376587,71.2,-0.7542020455002785
vit_small_patch16_224,20,6,0.05440279245376587,71.2,-0.7481464566662908
vit_small_patch16_224,20,7,0.05440279245376587,71.2,-0.7490421300753951
vit_small_patch16_224,20,8,0.05440279245376587,71.2,-0.7347661964595318
vit_small_patch16_224,20,9,0.05440279245376587,71.2,-0.7357550393790007
vit_small_patch16_224,20,10,0.05440279245376587,71.2,-0.7185225756838918
vit_small_patch16_224,20,11,0.05440279245376587,71.2,-0.7172161950729787
vit_small_patch16_224,20,12,0.05440279245376587,71.2,-0.736658948706463
vit_small_patch16_224,20,13,0.05440279245376587,71.2,-0.7333865179680288
vit_small_patch16_224,20,14,0.05440279245376587,71.2,-0.8788082809187472
vit_small_patch16_224,20,15,0.05440279245376587,71.2,-0.8783671082928777
vit_small_patch16_224,20,16,0.05440279245376587,71.2,-2.105966632720083
vit_small_patch16_224,20,17,0.05440279245376587,71.2,-2.1035832464694977
vit_small_patch16_224,20,18,0.05440279245376587,71.2,-3.4336864855140448
vit_small_patch16_224,20,19,0.05440279245376587,71.2,-3.433153244666755
vit_small_patch16_224,20,20,0.05440279245376587,71.2,-13.793150283861905
vit_small_patch16_224,20,21,0.05440279245376587,71.2,-13.786930472357199
vit_small_patch16_224,20,22,0.05440279245376587,71.2,-1.0398846864700317
vit_small_patch16_224,20,23,0.05440279245376587,71.2,-1.038615606725216
vit_base_patch16_224,1,0,0.18731883764266968,14.6,-1.2788913622498512
vit_base_patch16_224,1,1,0.18731883764266968,14.6,-1.0425794050097466
vit_base_patch16_224,1,2,0.18731883764266968,14.6,-1.0759710241109133
vit_base_patch16_224,1,3,0.18731883764266968,14.6,-1.1356429504230618
vit_base_patch16_224,1,4,0.18731883764266968,14.6,-1.1029330590972677
vit_base_patch16_224,1,5,0.18731883764266968,14.6,-1.1806507591390982
vit_base_patch16_224,1,6,0.18731883764266968,14.6,-1.1948412014171481
vit_base_patch16_224,1,7,0.18731883764266968,14.6,-1.1297922204248607
vit_base_patch16_224,1,8,0.18731883764266968,14.6,-1.1806507591390982
vit_base_patch16_224,1,9,0.18731883764266968,14.6,-1.1948412014171481
vit_base_patch16_224,1,10,0.18731883764266968,14.6,-1.1356429504230618
vit_base_patch16_224,1,11,0.18731883764266968,14.6,-1.2172484677284956
vit_base_patch16_224,1,12,0.1625425100326538,21.6,-1.3157603098079562
vit_base_patch16_224,1,13,0.1625425100326538,21.6,-1.317020774120465
vit_base_patch16_224,1,14,0.1625425100326538,21.6,-1.2291556666605175
vit_base_patch16_224,1,15,0.1625425100326538,21.6,-1.2285183945205063
vit_base_patch16_224,1,16,0.1625425100326538,21.6,-1.8754617115482688
vit_base_patch16_224,1,17,0.1625425100326538,21.6,-1.8752797695342451
vit_base_patch16_224,1,18,0.1625425100326538,21.6,-3.656329411547631
vit_base_patch16_224,1,19,0.1625425100326538,21.6,-3.6557632978074253
vit_base_patch16_224,1,20,0.1625425100326538,21.6,-8.11657969839871
vit_base_patch16_224,1,21,0.1625425100326538,21.6,-8.11787589546293
vit_base_patch16_224,1,22,0.1625425100326538,21.6,-1.4795487206429243
vit_base_patch16_224,1,23,0.1625425100326538,21.6,-1.4701581122353673
vit_base_patch16_224,2,0,0.1625425100326538,21.6,-1.3586963787674904
vit_base_patch16_224,2,1,0.1625425100326538,21.6,-1.3530236026272178
vit_base_patch16_224,2,2,0.1625425100326538,21.6,-1.1895948573946953
vit_base_patch16_224,2,3,0.1625425100326538,21.6,-1.189903600141406
vit_base_patch16_224,2,4,0.1625425100326538,21.6,-1.2991595435887575
vit_base_patch16_224,2,5,0.1625425100326538,21.6,-1.3017058572731912
vit_base_patch16_224,2,6,0.1625425100326538,21.6,-1.348256771452725
vit_base_patch16_224,2,7,0.1625425100326538,21.6,-1.3548305961303413
vit_base_patch16_224,2,8,0.1625425100326538,21.6,-1.2767065862426534
vit_base_patch16_224,2,9,0.1625425100326538,21.6,-1.282112148590386
vit_base_patch16_224,2,10,0.1625425100326538,21.6,-1.3289013389730826
vit_base_patch16_224,2,11,0.1625425100326538,21.6,-1.3311947453767061
vit_base_patch16_224,2,12,0.1625425100326538,21.6,-1.3157603098079562
vit_base_patch16_224,2,13,0.1625425100326538,21.6,-1.317020774120465
vit_base_patch16_224,2,14,0.1625425100326538,21.6,-1.2291556666605175
vit_base_patch16_224,2,15,0.1625425100326538,21.6,-1.2285183945205063
vit_base_patch16_224,2,16,0.1625425100326538,21.6,-1.8754617115482688
vit_base_patch16_224,2,17,0.1625425100326538,21.6,-1.8752797695342451
vit_base_patch16_224,2,18,0.1625425100326538,21.6,-3.656329411547631
vit_base_patch16_224,2,19,0.1625425100326538,21.6,-3.6557632978074253
vit_base_patch16_224,2,20,0.1625425100326538,21.6,-8.11657969839871
vit_base_patch16_224,2,21,0.1625425100326538,21.6,-8.11787589546293
vit_base_patch16_224,2,22,0.1625425100326538,21.6,-1.4795487206429243
vit_base_patch16_224,2,23,0.1625425100326538,21.6,-1.4701581122353673
vit_base_patch16_224,3,0,0.1516812801361084,26.8,-1.4966301461681724
vit_base_patch16_224,3,1,0.1516812801361084,26.8,-1.4985090652480721
vit_base_patch16_224,3,2,0.1516812801361084,26.8,-1.2817075084894896
vit_base_patch16_224,3,3,0.1516812801361084,26.8,-1.286175174638629
vit_base_patch16_224,3,4,0.1516812801361084,26.8,-1.4190882644616067
vit_base_patch16_224,3,5,0.1516812801361084,26.8,-1.422068630810827
vit_base_patch16_224,3,6,0.1516812801361084,26.8,-1.5006780358962715
vit_base_patch16_224,3,7,0.1516812801361084,26.8,-1.502050873823464
vit_base_patch16_224,3,8,0.1516812801361084,26.8,-1.4382031233981252
vit_base_patch16_224,3,9,0.1516812801361084,26.8,-1.439270620699972
vit_base_patch16_224,3,10,0.1516812801361084,26.8,-1.471501575782895
vit_base_patch16_224,3,11,0.1516812801361084,26.8,-1.473441144451499
vit_base_patch16_224,3,12,0.1516812801361084,26.8,-1.4222579004708678
vit_base_patch16_224,3,13,0.1516812801361084,26.8,-1.4236619784496725
vit_base_patch16_224,3,14,0.1516812801361084,26.8,-1.3218251743819565
vit_base_patch16_224,3,15,0.1516812801361084,26.8,-1.321351581136696
vit_base_patch16_224,3,16,0.1516812801361084,26.8,-1.9415508361998945
vit_base_patch16_224,3,17,0.1516812801361084,26.8,-1.9415941206971183
vit_base_patch16_224,3,18,0.1516812801361084,26.8,-3.512186914216727
vit_base_patch16_224,3,19,0.1516812801361084,26.8,-3.5126497666351497
vit_base_patch16_224,3,20,0.1516812801361084,26.8,-7.736028513871133
vit_base_patch16_224,3,21,0.1516812801361084,26.8,-7.734177693724632
vit_base_patch16_224,3,22,0.1516812801361084,26.8,-1.5802875878289342
vit_base_patch16_224,3,23,0.1516812801361084,26.8,-1.5713379005901515
vit_base_patch16_224,4,0,0.12766292095184326,34.8,-1.6090814033523202
vit_base_patch16_224,4,1,0.12766292095184326,34.8,-1.610007249750197
vit_base_patch16_224,4,2,0.12766292095184326,34.8,-1.3015916775912046
vit_base_patch16_224,4,3,0.12766292095184326,34.8,-1.3037224970757961
vit_base_patch16_224,4,4,0.12766292095184326,34.8,-1.4925186983309686
vit_base_patch16_224,4,5,0.12766292095184326,34.8,-1.4946187678724527
vit_base_patch16_224,4,6,0.12766292095184326,34.8,-1.5884330244734883
vit_base_patch16_224,4,7,0.12766292095184326,34.8,-1.5906253578141332
vit_base_patch16_224,4,8,0.12766292095184326,34.8,-1.524175291415304
vit_base_patch16_224,4,9,0.12766292095184326,34.8,-1.5234500882215798
vit_base_patch16_224,4,10,0.12766292095184326,34.8,-1.5779096093028784
vit_base_patch16_224,4,11,0.12766292095184326,34.8,-1.5779407122172415
vit_base_patch16_224,4,12,0.12766292095184326,34.8,-1.5299222781322896
vit_base_patch16_224,4,13,0.12766292095184326,34.8,-1.5298413801938295
vit_base_patch16_224,4,14,0.12766292095184326,34.8,-1.4072149329585955
vit_base_patch16_224,4,15,0.12766292095184326,34.8,-1.406425164313987
vit_base_patch16_224,4,16,0.12766292095184326,34.8,-2.1344914404908195
vit_base_patch16_224,4,17,0.12766292095184326,34.8,-2.134346205275506
vit_base_patch16_224,4,18,0.12766292095184326,34.8,-3.7004117886535823
vit_base_patch16_224,4,19,0.12766292095184326,34.8,-3.6993375355377793
vit_base_patch16_224,4,20,0.12766292095184326,34.8,-7.805625542998314
vit_base_patch16_224,4,21,0.12766292095184326,34.8,-7.8053676299750805
vit_base_patch16_224,4,22,0.12766292095184326,34.8,-1.6725763897411525
vit_base_patch16_224,4,23,0.12766292095184326,34.8,-1.669047212228179
vit_base_patch16_224,5,0,0.11965379714965821,38.2,-1.5970980757847428
vit_base_patch16_224,5,1,0.11965379714965821,38.2,-1.5951422480866313
vit_base_patch16_224,5,2,0.11965379714965821,38.2,-1.3565283976495266
vit_base_patch16_224,5,3,0.11965379714965821,38.2,-1.359110115095973
vit_base_patch16_224,5,4,0.11965379714965821,38.2,-1.5404857341200113
vit_base_patch16_224,5,5,0.11965379714965821,38.2,-1.5443864790722728
vit_base_patch16_224,5,6,0.11965379714965821,38.2,-1.649411273188889
vit_base_patch16_224,5,7,0.11965379714965821,38.2,-1.6536477729678154
vit_base_patch16_224,5,8,0.11965379714965821,38.2,-1.5753228184767067
vit_base_patch16_224,5,9,0.11965379714965821,38.2,-1.5777027662843466
vit_base_patch16_224,5,10,0.11965379714965821,38.2,-1.6327203609980643
vit_base_patch16_224,5,11,0.11965379714965821,38.2,-1.6345238918438554
vit_base_patch16_224,5,12,0.11965379714965821,38.2,-1.5975691843777895
vit_base_patch16_224,5,13,0.11965379714965821,38.2,-1.598965612705797
vit_base_patch16_224,5,14,0.11965379714965821,38.2,-1.4705105286557227
vit_base_patch16_224,5,15,0.11965379714965821,38.2,-1.4708653700072318
vit_base_patch16_224,5,16,0.11965379714965821,38.2,-2.3344380441121757
vit_base_patch16_224,5,17,0.11965379714965821,38.2,-2.3348133004037663
vit_base_patch16_224,5,18,0.11965379714965821,38.2,-4.012133412994444
vit_base_patch16_224,5,19,0.11965379714965821,38.2,-4.012285395059735
vit_base_patch16_224,5,20,0.11965379714965821,38.2,-7.8906361274421215
vit_base_patch16_224,5,21,0.11965379714965821,38.2,-7.893090134952217
vit_base_patch16_224,5,22,0.11965379714965821,38.2,-1.7378709074109793
vit_base_patch16_224,5,23,0.11965379714965821,38.2,-1.7364992341026664
vit_base_patch16_224,6,0,0.11812903881072997,37.4,-1.6779316691681743
vit_base_patch16_224,6,1,0.11812903881072997,37.4,-1.6804763283580542
vit_base_patch16_224,6,2,0.11812903881072997,37.4,-1.3810651283711195
vit_base_patch16_224,6,3,0.11812903881072997,37.4,-1.3852357678115368
vit_base_patch16_224,6,4,0.11812903881072997,37.4,-1.576378676109016
vit_base_patch16_224,6,5,0.11812903881072997,37.4,-1.5751877762377262
vit_base_patch16_224,6,6,0.11812903881072997,37.4,-1.7506450340151787
vit_base_patch16_224,6,7,0.11812903881072997,37.4,-1.7494945460930467
vit_base_patch16_224,6,8,0.11812903881072997,37.4,-1.692921644076705
vit_base_patch16_224,6,9,0.11812903881072997,37.4,-1.6913613951765
vit_base_patch16_224,6,10,0.11812903881072997,37.4,-1.7591047519817948
vit_base_patch16_224,6,11,0.11812903881072997,37.4,-1.7591950306668878
vit_base_patch16_224,6,12,0.11812903881072997,37.4,-1.703003493603319
vit_base_patch16_224,6,13,0.11812903881072997,37.4,-1.7031315783970058
vit_base_patch16_224,6,14,0.11812903881072997,37.4,-1.5164655458647758
vit_base_patch16_224,6,15,0.11812903881072997,37.4,-1.5162790707545355
vit_base_patch16_224,6,16,0.11812903881072997,37.4,-2.421560231479816
vit_base_patch16_224,6,17,0.11812903881072997,37.4,-2.421204076614231
vit_base_patch16_224,6,18,0.11812903881072997,37.4,-4.142093820963055
vit_base_patch16_224,6,19,0.11812903881072997,37.4,-4.141717072110623
vit_base_patch16_224,6,20,0.11812903881072997,37.4,-7.9211596311070025
vit_base_patch16_224,6,21,0.11812903881072997,37.4,-7.918819777667522
vit_base_patch16_224,6,22,0.11812903881072997,37.4,-1.6929853400215507
vit_base_patch16_224,6,23,0.11812903881072997,37.4,-1.6916120331734419
vit_base_patch16_224,7,0,0.10487872362136841,41.6,-1.781378647312522
vit_base_patch16_224,7,1,0.10487872362136841,41.6,-1.7822790686041117
vit_base_patch16_224,7,2,0.10487872362136841,41.6,-1.3894848637282848
vit_base_patch16_224,7,3,0.10487872362136841,41.6,-1.3902629371732473
vit_base_patch16_224,7,4,0.10487872362136841,41.6,-1.5881526209414005
vit_base_patch16_224,7,5,0.10487872362136841,41.6,-1.5921045932918787
vit_base_patch16_224,7,6,0.10487872362136841,41.6,-1.7888967925682664
vit_base_patch16_224,7,7,0.10487872362136841,41.6,-1.792671823874116
vit_base_patch16_224,7,8,0.10487872362136841,41.6,-1.727121917065233
vit_base_patch16_224,7,9,0.10487872362136841,41.6,-1.7285339292138815
vit_base_patch16_224,7,10,0.10487872362136841,41.6,-1.8269225964322686
vit_base_patch16_224,7,11,0.10487872362136841,41.6,-1.8284097276628017
vit_base_patch16_224,7,12,0.10487872362136841,41.6,-1.7588910083286464
vit_base_patch16_224,7,13,0.10487872362136841,41.6,-1.760005000513047
vit_base_patch16_224,7,14,0.10487872362136841,41.6,-1.5736033610301092
vit_base_patch16_224,7,15,0.10487872362136841,41.6,-1.5739662745036185
vit_base_patch16_224,7,16,0.10487872362136841,41.6,-2.559632287826389
vit_base_patch16_224,7,17,0.10487872362136841,41.6,-2.5596756481099874
vit_base_patch16_224,7,18,0.10487872362136841,41.6,-4.2055536466650665
vit_base_patch16_224,7,19,0.10487872362136841,41.6,-4.206473539117724
vit_base_patch16_224,7,20,0.10487872362136841,41.6,-7.76251732558012
vit_base_patch16_224,7,21,0.10487872362136841,41.6,-7.764916596468538
vit_base_patch16_224,7,22,0.10487872362136841,41.6,-1.8093455117195845
vit_base_patch16_224,7,23,0.10487872362136841,41.6,-1.8100022226572037
vit_base_patch16_224,8,0,0.11723109483718872,41.0,-1.7992801014333963
vit_base_patch16_224,8,1,0.11723109483718872,41.0,-1.7956938995048404
vit_base_patch16_224,8,2,0.11723109483718872,41.0,-1.3909629341214895
vit_base_patch16_224,8,3,0.11723109483718872,41.0,-1.3919852674007416
vit_base_patch16_224,8,4,0.11723109483718872,41.0,-1.5938971433788538
vit_base_patch16_224,8,5,0.11723109483718872,41.0,-1.5968365278095007
vit_base_patch16_224,8,6,0.11723109483718872,41.0,-1.7956462148576975
vit_base_patch16_224,8,7,0.11723109483718872,41.0,-1.7961267651990056
vit_base_patch16_224,8,8,0.11723109483718872,41.0,-1.7628983911126852
vit_base_patch16_224,8,9,0.11723109483718872,41.0,-1.7639410886913538
vit_base_patch16_224,8,10,0.11723109483718872,41.0,-1.868475016206503
vit_base_patch16_224,8,11,0.11723109483718872,41.0,-1.8684587012976408
vit_base_patch16_224,8,12,0.11723109483718872,41.0,-1.812793496530503
vit_base_patch16_224,8,13,0.11723109483718872,41.0,-1.813573350198567
vit_base_patch16_224,8,14,0.11723109483718872,41.0,-1.5911439755000174
vit_base_patch16_224,8,15,0.11723109483718872,41.0,-1.5909392219036818
vit_base_patch16_224,8,16,0.11723109483718872,41.0,-2.653187706368044
vit_base_patch16_224,8,17,0.11723109483718872,41.0,-2.653400842915289
vit_base_patch16_224,8,18,0.11723109483718872,41.0,-4.407382676843554
vit_base_patch16_224,8,19,0.11723109483718872,41.0,-4.407753606792539
vit_base_patch16_224,8,20,0.11723109483718872,41.0,-7.958729920443147
vit_base_patch16_224,8,21,0.11723109483718872,41.0,-7.958330530207604
vit_base_patch16_224,8,22,0.11723109483718872,41.0,-1.754802718758583
vit_base_patch16_224,8,23,0.11723109483718872,41.0,-1.7537272609770298
vit_base_patch16_224,9,0,0.09547947645187378,51.4,-1.8816676391288638
vit_base_patch16_224,9,1,0.09547947645187378,51.4,-1.8867919258773327
vit_base_patch16_224,9,2,0.09547947645187378,51.4,-1.4266564548015594
vit_base_patch16_224,9,3,0.09547947645187378,51.4,-1.426637552678585
vit_base_patch16_224,9,4,0.09547947645187378,51.4,-1.648283800110221
vit_base_patch16_224,9,5,0.09547947645187378,51.4,-1.643694132566452
vit_base_patch16_224,9,6,0.09547947645187378,51.4,-1.8537089051678777
vit_base_patch16_224,9,7,0.09547947645187378,51.4,-1.8543449733406305
vit_base_patch16_224,9,8,0.09547947645187378,51.4,-1.8222738895565271
vit_base_patch16_224,9,9,0.09547947645187378,51.4,-1.8218772830441594
vit_base_patch16_224,9,10,0.09547947645187378,51.4,-1.9166242610663176
vit_base_patch16_224,9,11,0.09547947645187378,51.4,-1.917858517728746
vit_base_patch16_224,9,12,0.09547947645187378,51.4,-1.8782057659700513
vit_base_patch16_224,9,13,0.09547947645187378,51.4,-1.8791156746447086
vit_base_patch16_224,9,14,0.09547947645187378,51.4,-1.6642826180905104
vit_base_patch16_224,9,15,0.09547947645187378,51.4,-1.6646386497886851
vit_base_patch16_224,9,16,0.09547947645187378,51.4,-2.7088496134383604
vit_base_patch16_224,9,17,0.09547947645187378,51.4,-2.7091325361980125
vit_base_patch16_224,9,18,0.09547947645187378,51.4,-4.319874902721494
vit_base_patch16_224,9,19,0.09547947645187378,51.4,-4.31920811207965
vit_base_patch16_224,9,20,0.09547947645187378,51.4,-7.692098516505212
vit_base_patch16_224,9,21,0.09547947645187378,51.4,-7.692329082172364
vit_base_patch16_224,9,22,0.09547947645187378,51.4,-1.8688172735273838
vit_base_patch16_224,9,23,0.09547947645187378,51.4,-1.8685040725395083
vit_base_patch16_224,10,0,0.0920884907245636,52.0,-1.971448641270399
vit_base_patch16_224,10,1,0.0920884907245636,52.0,-1.964621428400278
vit_base_patch16_224,10,2,0.0920884907245636,52.0,-1.4684008583426476
vit_base_patch16_224,10,3,0.0920884907245636,52.0,-1.46968156658113
vit_base_patch16_224,10,4,0.0920884907245636,52.0,-1.6855507791042328
vit_base_patch16_224,10,5,0.0920884907245636,52.0,-1.6854580556973815
vit_base_patch16_224,10,6,0.0920884907245636,52.0,-1.881568679586053
vit_base_patch16_224,10,7,0.0920884907245636,52.0,-1.879430920816958
vit_base_patch16_224,10,8,0.0920884907245636,52.0,-1.87164203543216
vit_base_patch16_224,10,9,0.0920884907245636,52.0,-1.8683068458922207
vit_base_patch16_224,10,10,0.0920884907245636,52.0,-2.0047670966014266
vit_base_patch16_224,10,11,0.0920884907245636,52.0,-2.0034038610756397
vit_base_patch16_224,10,12,0.0920884907245636,52.0,-1.9021594263613224
vit_base_patch16_224,10,13,0.0920884907245636,52.0,-1.9005373739637434
vit_base_patch16_224,10,14,0.0920884907245636,52.0,-1.6811511629493907
vit_base_patch16_224,10,15,0.0920884907245636,52.0,-1.6809207504848018
vit_base_patch16_224,10,16,0.0920884907245636,52.0,-2.7929903109325096
vit_base_patch16_224,10,17,0.0920884907245636,52.0,-2.792675253469497
vit_base_patch16_224,10,18,0.0920884907245636,52.0,-4.73278233082965
vit_base_patch16_224,10,19,0.0920884907245636,52.0,-4.732881187926978
vit_base_patch16_224,10,20,0.0920884907245636,52.0,-8.143591079395264
vit_base_patch16_224,10,21,0.0920884907245636,52.0,-8.14475769829005
vit_base_patch16_224,10,22,0.0920884907245636,52.0,-1.9699747813865542
vit_base_patch16_224,10,23,0.0920884907245636,52.0,-1.968882841989398
vit_base_patch16_224,11,0,0.1705024480819702,21.0,-1.2631297148764133
vit_base_patch16_224,11,1,0.1705024480819702,21.0,-1.0213562995195389
vit_base_patch16_224,11,2,0.1705024480819702,21.0,-1.0283930953592062
vit_base_patch16_224,11,3,0.1705024480819702,21.0,-0.595480889081955
vit_base_patch16_224,11,4,0.1705024480819702,21.0,-1.4088536417111754
vit_base_patch16_224,11,5,0.1705024480819702,21.0,-1.0894287824630737
vit_base_patch16_224,11,6,0.1705024480819702,21.0,-1.3186782905831933
vit_base_patch16_224,11,7,0.1705024480819702,21.0,-0.7940242290496826
vit_base_patch16_224,11,8,0.1705024480819702,21.0,-1.386459440458566
vit_base_patch16_224,11,9,0.1705024480819702,21.0,-0.9570156931877136
vit_base_patch16_224,11,10,0.1705024480819702,21.0,-1.660569865256548
vit_base_patch16_224,11,11,0.1705024480819702,21.0,-1.4898036867380142
vit_base_patch16_224,11,12,0.1705024480819702,21.0,-1.5326982759870589
vit_base_patch16_224,11,13,0.1705024480819702,21.0,-1.4224155321717262
vit_base_patch16_224,11,14,0.1705024480819702,21.0,-1.767040521488525
vit_base_patch16_224,11,15,0.1705024480819702,21.0,-1.765715048808488
vit_base_patch16_224,11,16,0.1705024480819702,21.0,-2.9670586553402245
vit_base_patch16_224,11,17,0.1705024480819702,21.0,-2.9673013454303145
vit_base_patch16_224,11,18,0.1705024480819702,21.0,-4.028658508788794
