index,checkpoint,threshold,num_linear_layers,test_loss,test_acc
19000,step_019000.pt,0.06407795101404185,3,2.165747013092041,0.2986
19000,step_019000.pt,0.07009218633174888,2,1.3890191799163818,0.5516
19000,step_019000.pt,0.17437802553176876,1,1.136874349975586,0.6527
19000,step_019000.pt,0.20150546282529821,1,1.136874349975586,0.6527
20000,step_020000.pt,0.056380317360162725,4,2.3610374225616457,0.1882
20000,step_020000.pt,0.06407795101404185,3,1.7889938320159913,0.3921
20000,step_020000.pt,0.07009218633174888,3,1.7889938320159913,0.3921
20000,step_020000.pt,0.17437802553176876,1,1.1330697721481324,0.6467
21000,step_021000.pt,0.056380317360162725,4,2.1832079458236695,0.2332
21000,step_021000.pt,0.06407795101404185,3,1.5762192626953124,0.4712
21000,step_021000.pt,0.07009218633174888,3,1.5762192626953124,0.4712
21000,step_021000.pt,0.17437802553176876,1,1.101384677028656,0.6614
21000,step_021000.pt,0.20150546282529821,1,1.101384677028656,0.6614
22000,step_022000.pt,0.056380317360162725,4,1.8412254894256592,0.4008
22000,step_022000.pt,0.06407795101404185,3,1.6222438606262206,0.4576
22000,step_022000.pt,0.07009218633174888,3,1.6222438606262206,0.4576
22000,step_022000.pt,0.17437802553176876,2,1.2961284656524659,0.5975
22000,step_022000.pt,0.20150546282529821,1,1.1638410402297974,0.6446
23000,step_023000.pt,0.056380317360162725,3,1.4836025537490845,0.5296
23000,step_023000.pt,0.06407795101404185,3,1.4836025537490845,0.5296
23000,step_023000.pt,0.07009218633174888,2,1.2903105772018433,0.6004
23000,step_023000.pt,0.17437802553176876,2,1.2903105772018433,0.6004
23000,step_023000.pt,0.20150546282529821,1,1.1172519114494324,0.6721
24000,step_024000.pt,0.056380317360162725,3,1.6568330757141114,0.449
24000,step_024000.pt,0.06407795101404185,3,1.6568330757141114,0.449
24000,step_024000.pt,0.07009218633174888,3,1.6568330757141114,0.449
24000,step_024000.pt,0.17437802553176876,2,1.275039055633545,0.5963
24000,step_024000.pt,0.20150546282529821,1,1.066636585044861,0.6756
25000,step_025000.pt,0.056380317360162725,4,1.8476653020858764,0.4091
25000,step_025000.pt,0.06407795101404185,3,2.0310264698028564,0.3449
25000,step_025000.pt,0.07009218633174888,2,1.1545810024261474,0.6386
25000,step_025000.pt,0.17437802553176876,2,1.1545810024261474,0.6386
25000,step_025000.pt,0.20150546282529821,1,0.9681927292823792,0.7143
26000,step_026000.pt,0.056380317360162725,3,1.5869591356277466,0.4783
26000,step_026000.pt,0.06407795101404185,3,1.5869591356277466,0.4783
26000,step_026000.pt,0.07009218633174888,3,1.5869591356277466,0.4783
26000,step_026000.pt,0.17437802553176876,1,1.1061992388725281,0.6641
26000,step_026000.pt,0.20150546282529821,1,1.1061992388725281,0.6641
27000,step_027000.pt,0.056380317360162725,4,2.357167098236084,0.2114
27000,step_027000.pt,0.06407795101404185,3,1.6439661640167236,0.4478
27000,step_027000.pt,0.07009218633174888,3,1.6439661640167236,0.4478
27000,step_027000.pt,0.17437802553176876,2,1.3185581554412842,0.587
27000,step_027000.pt,0.20150546282529821,1,1.0402429668426514,0.685
28000,step_028000.pt,0.056380317360162725,5,2.1987272567749025,0.2642
28000,step_028000.pt,0.06407795101404185,2,1.3488972721099854,0.5784
28000,step_028000.pt,0.07009218633174888,2,1.3488972721099854,0.5784
28000,step_028000.pt,0.17437802553176876,1,1.155228861141205,0.6475
28000,step_028000.pt,0.20150546282529821,1,1.155228861141205,0.6475
29000,step_029000.pt,0.056380317360162725,4,1.9635904747009276,0.351
29000,step_029000.pt,0.06407795101404185,4,1.9635904747009276,0.351
29000,step_029000.pt,0.07009218633174888,3,1.8033814847946168,0.4041
29000,step_029000.pt,0.17437802553176876,2,1.4354845350265504,0.5407
29000,step_029000.pt,0.20150546282529821,1,1.0926131296157837,0.6604
30000,step_030000.pt,0.056380317360162725,4,1.9681821413040161,0.3411
30000,step_030000.pt,0.06407795101404185,3,1.7274045543670655,0.4316
30000,step_030000.pt,0.07009218633174888,2,1.3987819198608398,0.5583
30000,step_030000.pt,0.17437802553176876,2,1.3987819198608398,0.5583
30000,step_030000.pt,0.20150546282529821,1,1.176173900794983,0.6394
31000,step_031000.pt,0.056380317360162725,4,2.0987607048034667,0.2805
31000,step_031000.pt,0.06407795101404185,3,1.741159167289734,0.4292
31000,step_031000.pt,0.07009218633174888,2,1.415347131729126,0.5372
31000,step_031000.pt,0.17437802553176876,2,1.415347131729126,0.5372
31000,step_031000.pt,0.20150546282529821,1,1.110131103515625,0.6629
32000,step_032000.pt,0.056380317360162725,4,2.0444304515838625,0.3322
32000,step_032000.pt,0.06407795101404185,2,1.3324095706939698,0.5873
32000,step_032000.pt,0.07009218633174888,2,1.3324095706939698,0.5873
32000,step_032000.pt,0.17437802553176876,1,0.9934221642494202,0.7133
32000,step_032000.pt,0.20150546282529821,1,0.9934221642494202,0.7133
33000,step_033000.pt,0.056380317360162725,5,2.566988896560669,0.1907
33000,step_033000.pt,0.06407795101404185,4,2.1244315826416016,0.2918
33000,step_033000.pt,0.07009218633174888,2,1.5295182466506958,0.5099
33000,step_033000.pt,0.17437802553176876,1,1.0657096794128418,0.6786
33000,step_033000.pt,0.20150546282529821,1,1.0657096794128418,0.6786
34000,step_034000.pt,0.056380317360162725,5,2.3402451904296875,0.2268
34000,step_034000.pt,0.06407795101404185,3,2.069932399368286,0.3299
34000,step_034000.pt,0.07009218633174888,2,1.2933445363998413,0.597
34000,step_034000.pt,0.17437802553176876,2,1.2933445363998413,0.597
34000,step_034000.pt,0.20150546282529821,1,0.9339859157562256,0.7305
35000,step_035000.pt,0.056380317360162725,5,2.532829708862305,0.2
35000,step_035000.pt,0.06407795101404185,4,2.5546506214141846,0.2203
35000,step_035000.pt,0.07009218633174888,2,1.323861872291565,0.5862
35000,step_035000.pt,0.17437802553176876,2,1.323861872291565,0.5862
35000,step_035000.pt,0.20150546282529821,1,1.0360534078598023,0.6915
36000,step_036000.pt,0.056380317360162725,5,2.6043234291076662,0.1722
36000,step_036000.pt,0.06407795101404185,3,2.274990517807007,0.3141
36000,step_036000.pt,0.07009218633174888,2,1.387489947128296,0.572
36000,step_036000.pt,0.17437802553176876,1,1.1634194862365723,0.6472
36000,step_036000.pt,0.20150546282529821,1,1.1634194862365723,0.6472
37000,step_037000.pt,0.056380317360162725,4,1.9747855903625489,0.3412
37000,step_037000.pt,0.06407795101404185,3,2.1387339279174804,0.3055
37000,step_037000.pt,0.07009218633174888,2,1.3589763221740723,0.5659
37000,step_037000.pt,0.17437802553176876,2,1.3589763221740723,0.5659
37000,step_037000.pt,0.20150546282529821,1,1.0980679461479188,0.6603
38000,step_038000.pt,0.056380317360162725,3,1.6464032104492188,0.47
38000,step_038000.pt,0.06407795101404185,3,1.6464032104492188,0.47
38000,step_038000.pt,0.07009218633174888,2,1.458598359489441,0.5371
38000,step_038000.pt,0.17437802553176876,1,1.127736780166626,0.6536
38000,step_038000.pt,0.20150546282529821,1,1.127736780166626,0.6536
39000,step_039000.pt,0.056380317360162725,5,2.4551713905334474,0.2072
39000,step_039000.pt,0.06407795101404185,2,1.4891455263137818,0.5347
39000,step_039000.pt,0.07009218633174888,2,1.4891455263137818,0.5347
39000,step_039000.pt,0.17437802553176876,2,1.4891455263137818,0.5347
39000,step_039000.pt,0.20150546282529821,1,1.0288906626701355,0.6951
40000,step_040000.pt,0.056380317360162725,5,2.3629085494995117,0.2177
40000,step_040000.pt,0.06407795101404185,3,2.4938772506713867,0.2632
40000,step_040000.pt,0.07009218633174888,2,1.239359986114502,0.6256
40000,step_040000.pt,0.17437802553176876,2,1.239359986114502,0.6256
40000,step_040000.pt,0.20150546282529821,2,1.239359986114502,0.6256
