Layer1,Layer2,Layer3,Layer4,Layer5,Layer6,Layer7,Layer8,Layer9,Layer10,Layer11,Layer12,Layer13,Layer14,Layer15,Layer16,Layer17,acc,avg_loss,epoch,run,amount_of_data
0.31443414,-2.4938295,-3.1715357,-5.5908523,-0.8303926,-3.732566,-0.6783315,-6.202873,-0.77044266,-3.1130395,-2.9967434,-12.265132,-1.3051013,-7.67355,-2.5594535,-11.6834135,-3.9747097,45.2,0.11592847,14.0,0.0,2.0
0.31127432,-2.5682378,-3.0451005,-6.051033,-0.7288944,-4.0014963,-0.7613893,-6.3478026,-0.7657364,-3.1496248,-3.1590197,-13.048266,-1.5064005,-8.001605,-2.94102,-12.387608,-4.7161584,40.4,0.11367746,15.0,0.0,2.0
0.31334367,-2.7146957,-3.3806453,-6.631034,-0.739851,-4.3238482,-0.8752044,-7.1250257,-0.9036822,-3.4163527,-3.8250952,-14.890403,-1.7467734,-8.633256,-3.5294163,-14.696187,-5.1285734,42.2,0.116287306,16.0,0.0,2.0
0.32186934,-2.8690789,-3.5793772,-7.321345,-0.7300259,-4.7432942,-0.9496687,-7.8298798,-0.9891378,-3.5679915,-4.291539,-16.315126,-1.9739023,-9.458129,-3.937761,-16.015377,-5.923725,42.6,0.11834429,17.0,0.0,2.0
0.31029502,-2.8122663,-3.4971726,-7.2854085,-0.82677966,-4.7142496,-0.97547567,-7.8532996,-0.971617,-3.7430077,-4.418936,-16.692968,-2.0112584,-9.831447,-3.9531949,-16.59118,-5.954139,45.6,0.11090292,18.0,0.0,2.0
0.3176375,-3.0150216,-3.5515566,-7.463763,-0.99963415,-4.7638483,-1.0124623,-7.750299,-0.9142711,-3.7854428,-4.441985,-17.489532,-1.986758,-10.400349,-4.1816654,-17.096706,-6.604078,42.2,0.10983576,19.0,0.0,2.0
0.31441775,-2.9342194,-3.8089235,-7.7250123,-0.89007354,-4.8366256,-0.98828363,-8.370165,-0.9703284,-3.9395912,-4.708027,-18.788652,-2.130196,-11.284512,-4.292984,-18.9542,-7.2544837,45.4,0.10977572,20.0,0.0,2.0
0.3207338,-3.0315766,-3.8211567,-7.7355113,-0.9398765,-4.7406645,-1.0799168,-8.6622505,-0.95599705,-4.208446,-4.7143545,-19.15772,-2.3479247,-11.689712,-4.4951754,-19.00003,-7.3603826,48.4,0.105605945,21.0,0.0,2.0
0.31541973,-2.9935224,-3.824564,-8.185895,-0.90561473,-5.0819454,-1.0784507,-8.538911,-1.1471512,-4.025494,-4.905531,-19.695564,-2.3671365,-11.660424,-4.722875,-20.463781,-8.457362,47.8,0.10209979,22.0,0.0,2.0
0.31394538,-3.0953052,-4.022592,-8.145592,-0.9413748,-4.9910984,-1.1454166,-8.893123,-1.1113076,-4.126582,-5.1900816,-20.072975,-2.8506997,-12.0895195,-4.659458,-20.897274,-7.972335,47.4,0.10213989,23.0,0.0,2.0
0.31271243,-3.2204263,-3.97148,-8.435164,-0.91209304,-5.0853343,-1.3308147,-9.13174,-1.0661814,-4.469393,-5.3482466,-22.367956,-2.5847092,-13.391073,-5.1350183,-22.910643,-8.6045475,45.6,0.10770196,24.0,0.0,2.0
0.30728933,-3.0309384,-4.292946,-8.888808,-1.1722969,-5.3206596,-1.2501448,-9.578632,-1.0879631,-4.526437,-5.4978685,-23.578178,-2.7454882,-13.83423,-5.5761647,-24.858536,-9.887462,46.4,0.107809305,25.0,0.0,2.0
0.31216604,-3.2625852,-4.4440618,-8.458178,-1.0070667,-5.1519275,-1.3171457,-9.707608,-1.2063181,-4.623906,-5.546058,-22.709568,-2.7276757,-14.345926,-5.220089,-24.16208,-9.141988,45.4,0.1105971,26.0,0.0,2.0
0.31816748,-3.3924956,-4.2945056,-8.703347,-1.1902393,-5.5268373,-1.2309715,-9.6777935,-1.2052544,-4.6774793,-5.791483,-23.179142,-2.9368722,-13.795625,-5.86254,-24.93745,-9.654595,48.8,0.10235634,27.0,0.0,2.0
0.38675508,-0.010777808,-0.015461817,0.011543759,0.024422528,0.04166359,0.04781557,-0.022823982,-0.014019352,0.04411721,0.03708956,0.017757414,-0.08231169,-0.04272543,-0.16198409,-0.028994193,-0.13105986,4.8,0.21446419,0.0,1.0,2.0
0.30761987,-0.5736332,-0.28697926,-1.0129393,-0.16067731,-0.8642799,-0.18727782,-1.0643195,-0.17033939,-0.8448471,-0.20013228,-0.5326593,-0.25808376,-0.23433764,-0.07505451,-0.54519004,-0.3643113,9.8,0.20779097,1.0,1.0,2.0
0.30545583,-0.94849724,-0.3564835,-1.5024704,-0.19309913,-1.0963348,-0.16311637,-1.6480972,-0.20752843,-1.1017252,-0.28730288,-1.0025922,-0.35657308,-0.5194379,-0.10625589,-1.346752,-0.46641397,11.4,0.19205247,2.0,1.0,2.0
0.31332952,-1.1182775,-0.6033131,-2.136123,-0.24402383,-1.3668462,-0.2325963,-2.348136,-0.28042018,-1.5328331,-0.39982992,-1.654585,-0.30081356,-0.8165551,-0.21165715,-1.5633173,-0.586041,13.4,0.18672612,3.0,1.0,2.0
0.29758468,-1.4173259,-0.6880087,-2.4456058,-0.29996607,-1.6117891,-0.3017878,-3.1201968,-0.30059433,-1.7999443,-0.70238304,-2.607186,-0.4872019,-1.2626685,-0.45829222,-2.80093,-1.0920508,17.6,0.17555317,4.0,1.0,2.0
0.3017252,-1.645734,-0.83114904,-2.8506405,-0.36899075,-1.8072292,-0.41780597,-3.5280535,-0.49612358,-1.9455395,-0.8975653,-3.6411333,-0.5455042,-1.7426972,-0.685588,-4.3482556,-1.287583,23.0,0.16129309,5.0,1.0,2.0
0.29776877,-1.8231649,-1.0443552,-3.090804,-0.38336217,-2.1044726,-0.3856415,-3.8994071,-0.464509,-2.1932511,-1.0198708,-4.17691,-0.54915255,-1.9650495,-0.9178274,-4.896756,-1.690566,23.2,0.15957199,6.0,1.0,2.0
0.29317063,-1.9350399,-1.3786541,-3.2604523,-0.48344636,-2.1257632,-0.40963686,-4.539462,-0.51615745,-2.5025065,-1.1311889,-5.4876986,-0.66652656,-2.9110503,-0.8647766,-5.4993043,-1.8280351,26.8,0.15006223,7.0,1.0,2.0
0.2983068,-2.0887024,-1.4487977,-3.8248155,-0.44707185,-2.432684,-0.4803173,-5.3120275,-0.54520375,-2.7319598,-1.3543178,-7.0665298,-0.76484525,-3.656495,-1.3139766,-7.473206,-2.2912028,31.0,0.14281014,8.0,1.0,2.0
0.29328907,-2.157988,-1.7235739,-3.8433692,-0.5488786,-2.557279,-0.4761582,-5.668531,-0.64121604,-3.0548434,-1.5299268,-7.8092284,-0.8293474,-3.9523864,-1.5915458,-7.7889013,-3.252975,32.8,0.13521384,9.0,1.0,2.0
0.30304796,-2.346185,-1.8173656,-4.5842943,-0.6171902,-2.9877067,-0.50134534,-6.5433397,-0.6085838,-3.4119413,-1.726394,-8.835004,-1.0488887,-4.1911535,-1.9804581,-9.584806,-3.6453485,37.6,0.12533468,10.0,1.0,2.0
0.31114188,-2.405865,-2.2109487,-4.7671843,-0.7689694,-3.2145839,-0.5860361,-7.1557217,-0.68386513,-3.7210054,-1.8615323,-10.44858,-1.1111017,-5.3375206,-2.2404072,-9.623537,-3.7878845,33.6,0.13350558,11.0,1.0,2.0
0.29798692,-2.434488,-2.1217034,-4.718529,-0.7373497,-3.07254,-0.63280666,-7.1632323,-0.71822345,-3.7034726,-2.1097085,-10.908163,-1.3034939,-5.4958887,-2.3445244,-11.433339,-4.0677686,35.8,0.12329978,12.0,1.0,2.0
0.29340962,-2.4675303,-2.3310223,-5.12402,-0.6929599,-3.40235,-0.647334,-7.5137563,-0.7617099,-3.8624318,-2.1669083,-11.684385,-1.358949,-6.1015716,-2.594172,-11.925166,-4.244028,40.2,0.120247304,13.0,1.0,2.0
0.30800772,-2.7062256,-2.3652644,-5.373824,-0.7645892,-3.4484246,-0.7619197,-8.290214,-0.8569262,-4.201654,-2.1942704,-13.666536,-1.275906,-6.689372,-3.1131995,-13.350972,-5.255684,39.0,0.11981659,14.0,1.0,2.0
0.2984146,-2.6650064,-2.5488818,-5.6598186,-0.85461664,-3.585206,-0.7949308,-8.826148,-0.916209,-4.412532,-2.7297711,-14.551564,-1.4482713,-7.4105153,-3.3061705,-13.976622,-5.859565,41.0,0.11689862,15.0,1.0,2.0
0.30789548,-2.8231542,-2.6290574,-5.7940655,-0.9593576,-3.72017,-0.84730655,-8.776074,-1.0518064,-4.5101805,-3.0548627,-15.229987,-1.6051741,-7.969199,-3.6719239,-15.123593,-6.392671,40.6,0.11463586,16.0,1.0,2.0
0.30242547,-2.7287178,-2.8973215,-6.344482,-1.1286588,-3.8541028,-1.0095994,-9.591649,-0.86435235,-4.931265,-3.4761288,-16.642946,-2.0473483,-8.640974,-3.7090003,-17.15173,-6.4239416,38.6,0.119400464,17.0,1.0,2.0
0.31149513,-2.84633,-2.9445665,-6.9921904,-1.131291,-4.4031053,-1.0395135,-9.799574,-1.0974952,-5.1257186,-3.5328481,-17.659933,-1.9362725,-8.763214,-4.3873253,-18.113028,-7.4184966,44.2,0.10682122,18.0,1.0,2.0
0.298396,-2.8017333,-3.1355999,-6.4494576,-1.2320865,-3.7686648,-1.1403636,-9.641818,-1.0854857,-5.0225387,-3.5801117,-18.285955,-2.1577463,-9.204033,-4.4944887,-19.330456,-8.337201,49.8,0.105190955,19.0,1.0,2.0
0.30227122,-2.832396,-2.9864302,-6.9854283,-1.0670812,-4.147309,-1.1489258,-9.718088,-1.0992771,-5.0127053,-3.6700673,-18.876389,-2.1753888,-9.54844,-4.4268975,-18.628275,-8.464796,41.8,0.11647954,20.0,1.0,2.0
0.31604934,-3.075249,-3.047892,-7.001167,-1.0739423,-4.2358003,-1.2188958,-10.2268305,-1.0472162,-5.229886,-4.0643945,-19.580725,-2.3402686,-10.249413,-4.565214,-20.138376,-8.620908,41.6,0.11348214,21.0,1.0,2.0
0.31437528,-3.0581057,-3.310263,-7.297897,-1.2460958,-4.3099437,-1.1613544,-10.369905,-0.8877452,-5.198538,-4.286518,-20.21578,-2.3973389,-10.56834,-4.8238745,-21.002249,-8.604982,45.0,0.10758831,22.0,1.0,2.0
0.30621824,-3.1169841,-3.30712,-7.11152,-1.2417023,-4.0512657,-1.3211714,-10.469681,-0.9020613,-5.49829,-4.1970963,-21.333694,-2.5042248,-10.789016,-5.077285,-21.827444,-9.303488,45.2,0.10844054,23.0,1.0,2.0
0.3009753,-3.120885,-3.342038,-7.6163545,-1.2113702,-4.336079,-1.4291568,-11.128811,-1.0490011,-5.7393036,-4.6099424,-22.51359,-2.4343748,-11.403973,-5.489528,-23.271181,-9.651662,47.8,0.106312655,24.0,1.0,2.0
0.37500715,-0.018404886,0.012231401,0.036733694,0.011142103,0.017882943,0.047764756,-0.0009202819,-0.020671489,0.019156553,0.026428951,-0.017970994,-0.09348464,0.057408735,-0.12423379,-0.051807795,0.003966737,5.6,0.21279661,0.0,2.0,2.0
0.33873606,-0.5239254,-0.3278575,-0.6439807,-0.28117424,-0.6944009,-0.1460772,-0.9951276,-0.21135592,-0.7696527,-0.43739408,-0.76945287,-0.49336693,-0.65528756,-0.22503743,-0.47617784,-0.4388243,7.4,0.19866088,1.0,2.0,2.0
0.32709146,-0.89357936,-0.37446123,-0.9843629,-0.27771944,-0.9187378,-0.16383183,-1.4924551,-0.21362433,-1.0764071,-0.39528283,-1.4821702,-0.39499214,-1.1330941,-0.63183963,-1.0882946,-0.53844494,12.8,0.19046786,2.0,2.0,2.0
0.32020974,-1.1396825,-0.512942,-1.4236283,-0.30340207,-1.3058579,-0.17924048,-1.9405622,-0.3304531,-1.3367891,-0.7231417,-2.2694805,-0.59184146,-1.6648725,-0.9069999,-1.67399,-0.803346,15.2,0.18145542,3.0,2.0,2.0
0.31479502,-1.4038751,-0.58642566,-1.881822,-0.3032795,-1.6183524,-0.16474307,-2.8605375,-0.36310923,-1.8848525,-0.8296756,-3.119048,-0.859395,-2.0001364,-1.1930172,-2.2651596,-0.97174877,15.6,0.17461666,4.0,2.0,2.0
0.33960512,-1.7218225,-0.84403116,-2.4353247,-0.55827,-2.1029754,-0.29046643,-3.549084,-0.44009098,-2.1548707,-1.1812428,-4.5605855,-0.87431455,-2.904704,-1.8786185,-2.9405158,-1.4112474,20.6,0.16375054,5.0,2.0,2.0
0.31497866,-1.794369,-0.8790197,-2.581613,-0.5831828,-2.3047242,-0.24699382,-3.8420227,-0.554277,-2.1721032,-1.3805584,-5.648597,-1.1019661,-3.3066075,-2.6651502,-3.9194899,-1.5025294,24.2,0.16113931,6.0,2.0,2.0
0.310507,-1.8441583,-0.95636904,-3.1124136,-0.5733852,-2.5152254,-0.27451617,-4.579207,-0.4379,-2.6659317,-1.5575554,-6.502694,-1.2580994,-3.929429,-2.7974632,-4.5386353,-2.0228097,29.8,0.14424543,7.0,2.0,2.0
0.3162831,-2.0298905,-1.1047531,-3.7763631,-0.60519266,-2.9071157,-0.4362861,-5.169772,-0.60809994,-2.8336356,-1.9088628,-7.978814,-1.3157982,-4.7228,-3.446542,-5.5073385,-2.358024,30.0,0.14375496,8.0,2.0,2.0
0.34275767,-2.191858,-1.4706888,-4.3766804,-0.8199096,-3.2856774,-0.5073972,-5.745305,-0.6966351,-3.1282449,-2.1181855,-8.918643,-1.4813325,-5.25446,-3.7578573,-6.258082,-2.4354157,32.6,0.13284132,9.0,2.0,2.0
0.3221013,-2.321421,-1.3549929,-4.63895,-0.7460512,-3.3806503,-0.5451041,-6.230788,-0.6179122,-3.3290095,-2.2330213,-10.034454,-1.6709824,-5.683311,-4.429164,-7.044102,-2.6894722,36.0,0.1264368,10.0,2.0,2.0
0.32232878,-2.4415543,-1.4697973,-4.927183,-0.8158529,-3.6331367,-0.6346986,-6.7885566,-0.81108016,-3.5309768,-2.631477,-11.11361,-1.952406,-5.8831434,-4.959079,-7.6406317,-3.145185,37.8,0.122312106,11.0,2.0,2.0
0.3220627,-2.3629613,-1.8218825,-5.4216857,-0.8327492,-4.034724,-0.6878667,-7.267266,-0.7248365,-3.6807702,-2.8988905,-12.25977,-2.038951,-6.556989,-5.4846025,-8.526569,-3.2383626,42.8,0.11123215,12.0,2.0,2.0
0.32681337,-2.59358,-1.6906221,-5.4708366,-0.9043216,-3.8037748,-0.72461146,-7.521795,-0.7642543,-3.9450212,-3.1982,-13.126685,-2.3531477,-6.9067783,-6.0576167,-9.408919,-3.8100522,39.4,0.11714365,13.0,2.0,2.0
0.32576865,-2.6203837,-1.8913103,-5.7864747,-0.94020176,-4.1173854,-0.76361954,-8.025055,-0.7868499,-4.1459665,-3.1888208,-13.943509,-2.4205616,-7.6204925,-5.918558,-9.445902,-4.21957,43.8,0.10446928,14.0,2.0,2.0
0.3142941,-2.5425475,-1.9773475,-6.113877,-0.8747178,-4.218799,-0.8955748,-8.633456,-0.9777019,-4.3698196,-3.562397,-15.892736,-2.7458868,-8.830598,-6.317193,-11.335612,-4.7595096,43.0,0.10748641,15.0,2.0,2.0
0.323492,-2.7516563,-1.8642654,-6.0463424,-1.0220704,-4.1034794,-0.9610405,-8.377441,-0.8926373,-4.040463,-3.9090128,-15.903466,-2.67974,-9.0352745,-6.4072847,-11.292696,-4.9949784,46.2,0.10254705,16.0,2.0,2.0
0.31484273,-2.6727192,-2.1045206,-6.5625305,-0.9306313,-4.558425,-1.1180245,-9.035277,-1.2796327,-4.367213,-4.3279305,-17.075949,-3.0815675,-8.821525,-7.585469,-12.549543,-6.092325,44.8,0.10520066,17.0,2.0,2.0
0.32634255,-2.8492043,-2.1633224,-7.020175,-1.3102667,-4.64231,-1.0252142,-9.685611,-1.1253493,-4.6100945,-4.4302926,-18.086557,-3.482214,-9.357658,-7.838499,-12.953311,-6.3513947,43.6,0.11025928,18.0,2.0,2.0
0.32473645,-2.8798945,-2.3944693,-7.4854145,-1.1726559,-5.0963106,-1.015602,-10.046829,-0.9898634,-4.9842043,-4.376466,-19.267338,-3.4113212,-10.354428,-7.66434,-14.827961,-6.7718897,46.4,0.10725999,19.0,2.0,2.0
0.32783565,-3.0755315,-2.2287793,-6.894736,-1.1528665,-4.6750965,-1.1192247,-9.847682,-1.1740344,-4.8446293,-4.6684813,-19.761011,-3.5157847,-10.728781,-7.817086,-15.497463,-6.4744678,52.2,0.09477371,20.0,2.0,2.0
0.31870577,-2.981509,-2.2745206,-7.3529773,-0.99430037,-4.922885,-1.1532973,-10.563201,-1.129322,-5.153321,-4.8739414,-21.629034,-3.679467,-11.507858,-8.453002,-16.873835,-7.3919954,47.8,0.10142555,21.0,2.0,2.0
0.31657797,-2.9438117,-2.374809,-7.764662,-1.0480995,-5.1135573,-1.1880754,-11.091327,-1.1437411,-5.4729767,-5.038069,-22.369652,-3.8953316,-11.903315,-8.619748,-17.608839,-7.805186,45.4,0.106081285,22.0,2.0,2.0
0.32760385,-3.1694307,-2.28161,-8.097898,-1.0545357,-5.2309723,-1.4056004,-11.267344,-1.4679176,-5.394369,-5.326653,-22.475288,-3.9627702,-12.043878,-9.0091,-19.080835,-8.614381,51.6,0.092435405,23.0,2.0,2.0
0.32199353,-3.1620028,-2.3938525,-8.006982,-1.3362492,-5.2251253,-1.2646662,-10.379013,-1.4248605,-5.00326,-5.298832,-22.09605,-3.815653,-12.095838,-8.281002,-19.147312,-7.875915,46.8,0.1006618,24.0,2.0,2.0
0.32099497,-3.081977,-2.558817,-8.18092,-1.0784177,-5.2188663,-1.3526618,-10.667993,-1.2272549,-5.073693,-5.7245946,-23.636889,-4.220989,-12.4218855,-9.718342,-21.221228,-9.532605,50.0,0.10919084,25.0,2.0,2.0
0.3136114,-3.1328394,-2.5800724,-8.210242,-1.1754351,-5.3741465,-1.4047614,-11.146572,-1.2991478,-5.3616424,-6.118169,-23.379581,-4.244473,-12.839546,-9.578166,-20.90971,-10.247216,49.4,0.10080682,26.0,2.0,2.0
0.31575665,-3.1404386,-2.465088,-8.172699,-1.3236815,-5.218104,-1.4941177,-11.2359495,-1.310334,-5.285892,-6.019004,-24.55163,-4.3333344,-13.05241,-9.904345,-22.520002,-9.882164,49.4,0.10210457,27.0,2.0,2.0
0.30904287,-3.0707216,-2.6520572,-8.716329,-1.0826792,-5.4301715,-1.4027147,-10.8187475,-1.4110178,-5.1147466,-5.8925433,-23.177269,-4.272869,-12.39136,-9.60576,-21.977491,-9.796151,50.4,0.100210026,28.0,2.0,2.0
0.37780708,-0.00064366724,0.01812864,-0.004825845,0.011395993,0.008954609,0.008637805,0.046849027,-0.0014471231,0.021511912,0.006001273,0.0064214473,-0.009854242,0.005635731,-0.014079629,-0.034726113,-0.02348583,7.0,0.21231547,0.0,3.0,2.0
0.34809643,-0.643525,-0.3634067,-0.7473883,-0.2428053,-0.82074785,-0.2789851,-0.93058324,-0.19971015,-0.6486675,-0.20013021,-0.5923686,-0.18818003,-0.3820063,-0.07863716,-0.72376555,-0.29593107,8.4,0.20326896,1.0,3.0,2.0
0.34822598,-0.96921444,-0.5708089,-1.3043296,-0.26311928,-1.0813613,-0.31576908,-1.3322138,-0.28705028,-0.87310797,-0.37044033,-1.0797415,-0.20850897,-0.5713169,-0.2210968,-1.2314996,-0.5348878,8.4,0.19599317,2.0,3.0,2.0
0.3434215,-1.1813984,-0.85206956,-1.4105498,-0.38787207,-1.2799219,-0.2508515,-1.6982911,-0.3255841,-1.0193622,-0.4985936,-1.6889303,-0.3031414,-0.91171247,-0.39902803,-2.2028222,-0.56938845,14.0,0.18590419,3.0,3.0,2.0
0.34883508,-1.5932128,-0.8350611,-1.9605204,-0.48937067,-1.65228,-0.3227154,-2.2182653,-0.39945862,-1.457472,-0.6939744,-2.451235,-0.41123748,-1.3905507,-0.46033472,-2.9852638,-0.90771925,18.2,0.17310114,4.0,3.0,2.0
0.35351288,-1.8636938,-0.9282866,-2.4443278,-0.6657462,-1.8494833,-0.35462168,-3.0068097,-0.41125062,-1.6940293,-0.95731884,-3.9296093,-0.4649808,-2.0585394,-0.85482836,-4.440555,-1.2640771,21.4,0.15831271,5.0,3.0,2.0
0.34853446,-1.9804522,-1.1588885,-2.5242894,-0.8039997,-1.9104098,-0.31871706,-3.2165568,-0.46176234,-1.8203562,-0.9308897,-4.3281713,-0.49905786,-2.3489327,-0.9770204,-4.4196706,-1.4953113,23.0,0.16009048,6.0,3.0,2.0
0.35803485,-2.1847217,-1.4015826,-3.179699,-0.8718485,-2.2968032,-0.5216578,-4.0659685,-0.49098176,-2.1931791,-1.3710244,-5.873217,-0.62525076,-2.9497228,-1.4625574,-5.943577,-1.9192449,28.8,0.14474007,7.0,3.0,2.0
0.35830507,-2.3449733,-1.4691155,-3.2439177,-0.96678823,-2.2465665,-0.5353166,-4.477531,-0.517775,-2.4663534,-1.2844948,-7.231232,-0.65297115,-3.9128242,-1.58945,-6.970472,-2.2469316,27.6,0.1471106,8.0,3.0,2.0
0.3490426,-2.3375459,-1.6247048,-3.6039126,-1.1375707,-2.549757,-0.5772522,-4.8031774,-0.66104406,-2.5744283,-1.5140126,-8.015592,-0.8063123,-4.286982,-1.8871101,-8.196743,-2.8463354,28.6,0.13833089,9.0,3.0,2.0
0.3631483,-2.571105,-1.9928771,-3.8255103,-0.9861708,-2.6689942,-0.71806276,-5.2300572,-0.7095431,-2.7083116,-1.717622,-8.525844,-0.9217466,-4.4722767,-2.1127663,-8.400595,-3.0934117,39.4,0.123869166,10.0,3.0,2.0
0.35999748,-2.6163607,-1.8109845,-4.174405,-1.2986217,-2.719772,-0.709362,-5.979202,-0.58738804,-3.0719423,-2.0948255,-10.112426,-1.0358615,-5.2283816,-2.6124957,-9.642588,-3.6040304,39.6,0.12425224,11.0,3.0,2.0
0.3535676,-2.6396308,-1.9051164,-4.467611,-1.3151022,-2.8735363,-0.768163,-6.5880847,-0.67027426,-3.2549334,-2.3305795,-11.178896,-1.3115196,-5.7727256,-2.9103413,-10.634301,-4.3440914,36.0,0.12484975,12.0,3.0,2.0
0.37288532,-3.0171764,-2.0103152,-4.881254,-1.3707125,-3.1567237,-0.87797105,-6.747884,-0.7513867,-3.4779525,-2.6191463,-11.689682,-1.2599324,-6.028252,-3.1616035,-11.6006975,-4.1677065,35.8,0.12737629,13.0,3.0,2.0
0.35311785,-2.73943,-2.1541383,-4.6327686,-1.5958035,-2.9427705,-1.036658,-7.340111,-0.8770744,-3.620438,-2.595159,-13.594241,-1.3216066,-7.137645,-3.4156578,-12.776485,-4.9289174,37.6,0.12345622,14.0,3.0,2.0
0.37009877,-3.0132022,-2.3058093,-5.425662,-1.6247078,-3.53053,-0.96730715,-7.903029,-0.71801364,-3.895581,-3.1037183,-14.740995,-1.8257749,-7.5016017,-3.7802403,-13.646669,-5.332314,45.0,0.103172444,15.0,3.0,2.0
0.36151174,-3.0217395,-2.1043172,-5.6309876,-1.2851915,-3.616993,-0.95534104,-8.30683,-0.87776613,-4.1522193,-3.1109319,-15.655736,-1.7270324,-8.27128,-4.0058293,-15.28197,-6.2863646,41.4,0.10999944,16.0,3.0,2.0
0.35826555,-3.1016042,-2.1849456,-5.2100945,-1.4661243,-3.3414009,-1.0308787,-8.362452,-0.82940084,-4.2823696,-3.2304559,-16.319897,-1.9273992,-8.878721,-4.1844625,-16.227976,-6.298984,41.4,0.11474023,17.0,3.0,2.0
0.35812476,-3.1256955,-2.4546971,-5.628161,-1.653922,-3.4294386,-1.1749983,-9.006992,-0.91035235,-4.426683,-3.7237496,-17.764994,-2.3638768,-9.31027,-4.437902,-17.158201,-7.2141542,46.0,0.10924119,18.0,3.0,2.0
0.34474224,-3.0514884,-2.333475,-5.765292,-1.5477947,-3.4943852,-1.2248297,-8.859783,-1.0757384,-4.332196,-3.4719446,-17.551418,-2.0868073,-9.029043,-4.6366377,-16.844955,-6.9488797,47.2,0.1110268,19.0,3.0,2.0
0.36318046,-3.2435217,-2.554031,-6.047966,-1.8056954,-3.8297167,-1.1842849,-9.548376,-1.0108134,-4.557745,-3.9297853,-19.815523,-2.2929103,-10.439253,-4.980549,-19.634125,-7.731701,47.4,0.10307477,20.0,3.0,2.0
0.3612463,-0.023723211,-0.010891081,0.031111965,0.029550837,0.015314407,0.003485053,-0.004562839,0.033469684,0.007630904,0.02478161,0.011817577,0.032015428,-0.0014910877,0.010764423,-0.03913443,0.03485588,7.8,0.21241729,0.0,4.0,2.0
0.35772583,-0.6825097,-0.24592176,-1.2476726,-0.20607343,-0.9668051,-0.27187002,-1.0167255,-0.2802033,-0.7952067,-0.18358153,-0.60411936,-0.2791316,-0.64848423,-0.1796991,-0.4541264,-0.3983639,9.0,0.20112042,1.0,4.0,2.0
0.33154902,-0.91310936,-0.33660078,-1.6988794,-0.271315,-1.2233418,-0.31701845,-1.7743415,-0.31178433,-1.2101471,-0.36190307,-1.349273,-0.3993809,-1.0930195,-0.44555584,-1.220865,-0.665765,12.0,0.19073552,2.0,4.0,2.0
0.31618005,-1.2281173,-0.4261907,-1.9055928,-0.26122928,-1.3624748,-0.3018167,-2.1258242,-0.36635977,-1.3745534,-0.48503214,-2.0545604,-0.5159721,-1.5097555,-0.6183456,-1.8193545,-0.9681956,13.8,0.18235037,3.0,4.0,2.0
0.3353007,-1.4768605,-0.7513913,-2.6606572,-0.3475566,-1.6608526,-0.49921578,-2.7105956,-0.5088679,-1.9548961,-0.70040303,-3.0039783,-0.53818357,-2.3137057,-0.803698,-2.4277196,-0.9928888,15.2,0.17346092,4.0,4.0,2.0
0.33413345,-1.8138653,-0.7762244,-3.0014725,-0.3782234,-2.0218837,-0.39121413,-3.2243047,-0.47462285,-2.0772107,-0.78886646,-4.101129,-0.63966954,-2.8755639,-1.3478916,-3.2909088,-1.348956,24.6,0.15973125,5.0,4.0,2.0
0.3329518,-2.0651476,-0.901521,-3.5677328,-0.36148897,-2.3596592,-0.56892556,-3.5826733,-0.59234416,-2.0770564,-1.3825976,-5.2713017,-0.6890099,-3.6229722,-1.8689113,-4.2481093,-1.8244333,26.6,0.1531841,6.0,4.0,2.0
0.322791,-2.132103,-1.2434989,-3.7590933,-0.47610402,-2.4868484,-0.80128634,-4.0237994,-0.47119036,-2.2718573,-1.5066633,-6.572042,-0.8939126,-4.2221136,-2.4148905,-4.867924,-2.3182228,30.2,0.14514646,7.0,4.0,2.0
0.3262444,-2.43189,-1.3883079,-4.150105,-0.5665428,-2.7218475,-0.58774173,-4.580599,-0.6500663,-2.621825,-1.6773059,-7.535332,-0.9899323,-5.024334,-2.581662,-5.6667414,-2.2601712,31.0,0.13911754,8.0,4.0,2.0
0.33691585,-2.6940603,-1.5138628,-4.5090485,-0.49740547,-2.9786978,-0.6352695,-4.69453,-0.58290684,-2.5570738,-1.9710774,-8.530601,-0.97454894,-5.2886343,-3.104477,-6.7546687,-3.0636616,31.8,0.13836317,9.0,4.0,2.0
0.33011168,-2.7434142,-1.7454436,-4.5887165,-0.59450257,-3.0806978,-0.6408177,-5.0752215,-0.6499426,-2.6689608,-2.2951834,-9.397168,-1.2356504,-5.9089603,-3.4436204,-7.253241,-3.2302415,35.6,0.1278986,10.0,4.0,2.0
0.32711342,-2.81278,-1.9298708,-4.8453,-0.5887678,-3.096134,-0.884835,-5.616957,-0.55505836,-2.8812366,-2.664558,-10.731123,-1.4743159,-6.686429,-4.0137196,-8.263966,-3.7847137,40.4,0.11655339,11.0,4.0,2.0
0.32764772,-2.9065106,-2.0304163,-5.3266673,-0.8933864,-3.514034,-0.96634114,-5.732937,-0.8103576,-3.1657097,-2.6263487,-11.414735,-1.6053089,-6.955296,-4.171209,-8.217641,-3.9006476,38.0,0.11956666,12.0,4.0,2.0
0.33216152,-3.0464988,-2.1396537,-5.6263165,-0.6072783,-3.7909899,-0.91487783,-5.868239,-0.8371382,-3.021124,-3.093544,-12.435435,-1.5577323,-7.6563363,-4.6060677,-10.464571,-4.342223,38.0,0.12229822,13.0,4.0,2.0
