Layer1,Layer2,acc,avg_loss,epoch,run,model_name
0.15923226,-0.610243,-0.6725551,-0.33236277,-0.20964551,0.052593756,-0.33577237,7.8,0.19827744,2.0,2.0,vgg_huge
0.14077534,-0.7964797,-1.0370345,-0.53572726,-0.38300017,-0.08774685,-0.2517787,12.0,0.19019045,3.0,2.0,vgg_huge
0.13840328,-0.9347706,-1.1946651,-0.7993886,-0.4121871,-0.18175286,-0.29184008,13.6,0.18278043,4.0,2.0,vgg_huge
0.15037769,-1.1222671,-1.4075528,-0.96968913,-0.43781617,-0.20297769,-0.42978847,14.0,0.17556244,5.0,2.0,vgg_huge
0.14303564,-1.1631469,-1.5796384,-1.0122947,-0.5044412,-0.25819582,-0.34417403,19.0,0.16134092,6.0,2.0,vgg_huge
0.13044398,-1.1746906,-1.7179586,-1.304947,-0.5761324,-0.31797874,-0.37602973,24.6,0.14599396,7.0,2.0,vgg_huge
0.12635237,-1.252256,-1.7639424,-1.357432,-0.6578269,-0.38185853,-0.43768844,30.6,0.13962653,8.0,2.0,vgg_huge
0.13458253,-1.2753491,-2.0602052,-1.5285164,-0.7969373,-0.50307596,-0.43253693,28.4,0.1423722,9.0,2.0,vgg_huge
0.11974031,-1.2788112,-2.1515336,-1.6376657,-0.89132005,-0.50391376,-0.467395,30.2,0.13241294,10.0,2.0,vgg_huge
0.12229283,-1.3146819,-2.0861042,-1.6604595,-0.90391946,-0.54989105,-0.46135753,31.6,0.13602261,11.0,2.0,vgg_huge
0.12326433,-1.3706427,-2.1626344,-1.8851737,-1.0246614,-0.63342863,-0.5397126,33.2,0.12694415,12.0,2.0,vgg_huge
0.12826315,-1.3964219,-2.1151736,-2.0392113,-1.1792446,-0.78600305,-0.52554035,33.8,0.12356305,13.0,2.0,vgg_huge
0.122198574,-1.4029229,-2.4619465,-2.0848217,-1.2933528,-0.7707573,-0.57723296,35.0,0.12571537,14.0,2.0,vgg_huge
0.12835222,-1.4519104,-2.2796292,-2.2452784,-1.348438,-0.8818752,-0.6612809,41.0,0.11139566,15.0,2.0,vgg_huge
0.11707925,-1.4060073,-2.4120662,-2.248194,-1.3256446,-0.8640449,-0.67460924,40.0,0.11691654,16.0,2.0,vgg_huge
0.10920036,-1.4253725,-2.2494276,-2.5091906,-1.3580033,-0.9815859,-0.676033,44.2,0.10839925,17.0,2.0,vgg_huge
0.10870551,-1.4784883,-2.5215588,-2.4129534,-1.570893,-1.0316077,-0.729742,42.6,0.11306711,18.0,2.0,vgg_huge
0.110925555,-1.4937278,-2.4886177,-2.4238293,-1.7160825,-1.1537492,-0.7545367,41.6,0.11409068,19.0,2.0,vgg_huge
0.105141476,-1.5207208,-2.4601543,-2.4712555,-1.6247787,-1.1355298,-0.713463,43.0,0.10667592,20.0,2.0,vgg_huge
0.10903365,-1.5265712,-2.5287797,-2.3897328,-1.7643249,-1.231247,-0.7641946,41.4,0.11271602,21.0,2.0,vgg_huge
0.10260047,-1.5385255,-2.5303812,-2.64578,-1.782569,-1.1547754,-0.7822307,45.0,0.10493493,22.0,2.0,vgg_huge
0.099389546,-1.5534691,-2.4571197,-2.5479448,-1.81844,-1.2563478,-0.7899073,47.8,0.0988632,23.0,2.0,vgg_huge
0.09299511,-1.493397,-2.513556,-2.640188,-1.7468928,-1.2859185,-0.8483064,44.4,0.1114465,24.0,2.0,vgg_huge
0.090338305,-1.5126879,-2.4302824,-2.7192874,-1.9831759,-1.3535101,-0.8706564,48.6,0.10214362,25.0,2.0,vgg_huge
0.08792366,-1.5657604,-2.42465,-2.608784,-1.8592654,-1.3594322,-0.7871814,48.0,0.101645336,26.0,2.0,vgg_huge
0.089698195,-1.5341911,-2.4288309,-2.73263,-1.9977646,-1.4428422,-0.83107096,47.2,0.09728193,27.0,2.0,vgg_huge
0.08924156,-1.5719812,-2.6392584,-2.783906,-1.9062011,-1.4336878,-0.853167,46.2,0.10112216,28.0,2.0,vgg_huge
0.07994838,-1.5191598,-2.3638923,-2.916122,-2.0876014,-1.6050334,-0.9338989,46.2,0.105069324,29.0,2.0,vgg_huge
0.084965326,-1.5840946,-2.51439,-2.9249046,-2.0900743,-1.4629829,-0.93170935,49.2,0.09810088,30.0,2.0,vgg_huge
0.07433634,-1.5350049,-2.5313182,-2.8915765,-2.122157,-1.5089658,-0.9096429,50.8,0.095959954,31.0,2.0,vgg_huge
0.07207442,-1.4818583,-2.517339,-2.829554,-2.028638,-1.5661374,-0.93744826,46.8,0.09842926,32.0,2.0,vgg_huge
0.060871344,-1.4537247,-2.6158314,-2.9153302,-2.179939,-1.5471138,-0.9954143,48.0,0.099640734,33.0,2.0,vgg_huge
0.06422124,-1.4927887,-2.6444106,-2.906076,-2.1118066,-1.6290103,-1.0291778,49.4,0.0976192,34.0,2.0,vgg_huge
0.06727414,-1.5127506,-2.3705685,-3.038836,-2.045842,-1.656293,-1.0188061,49.8,0.09620197,35.0,2.0,vgg_huge
0.06536727,-1.5477442,-2.3681285,-3.0283172,-2.1659472,-1.6734387,-0.9916104,49.0,0.10534088,36.0,2.0,vgg_huge
0.057047993,-1.49095,-2.3882709,-2.7332036,-2.1241639,-1.6221915,-0.9471101,47.0,0.10560018,37.0,2.0,vgg_huge
0.05678251,-1.4890738,-2.3840213,-2.9689786,-2.136884,-1.6572825,-1.0159978,48.0,0.10011859,38.0,2.0,vgg_huge
0.05071927,-1.4513484,-2.4102936,-2.7240992,-2.297487,-1.6890624,-1.0417237,51.8,0.0907359,39.0,2.0,vgg_huge
0.05216584,-1.4699502,-2.3277574,-2.8874705,-2.1812303,-1.6736246,-0.9914805,47.4,0.101759896,40.0,2.0,vgg_huge
0.04507606,-1.4330628,-2.408089,-2.8864884,-2.2561982,-1.7437835,-1.0221053,54.0,0.09176401,41.0,2.0,vgg_huge
0.03770708,-1.3589227,-2.3204775,-2.7282553,-2.2162273,-1.7209013,-1.0139264,53.0,0.0923301,42.0,2.0,vgg_huge
0.036782153,-1.3648627,-2.4681866,-2.614081,-2.2506745,-1.6518818,-1.0039879,52.2,0.095833845,43.0,2.0,vgg_huge
0.04158548,-1.4328879,-2.245651,-2.8939016,-2.1000721,-1.6378857,-0.9964282,47.8,0.09254162,44.0,2.0,vgg_huge
0.04456507,-1.4070555,-2.431324,-2.7382398,-2.2659216,-1.7067691,-1.0230726,49.0,0.09988336,45.0,2.0,vgg_huge
0.03056102,-1.3548789,-2.3921125,-2.759992,-2.2522423,-1.6448319,-0.9844359,51.0,0.10190431,46.0,2.0,vgg_huge
0.03281554,-1.3682734,-2.1630294,-2.5362394,-2.2565827,-1.6875035,-1.0161808,50.4,0.09248932,47.0,2.0,vgg_huge
0.030057697,-1.3736023,-2.1614492,-2.761661,-2.034194,-1.5632252,-0.9761763,51.0,0.093990326,48.0,2.0,vgg_huge
0.024378834,-1.3209325,-2.1221726,-2.6137834,-2.117813,-1.6596795,-1.0005556,48.0,0.09971395,49.0,2.0,vgg_huge
0.17555189,0.15492067,0.14597176,0.14561397,0.16158865,0.15434675,0.34090236,2.0,0.2256298,0.0,3.0,vgg_huge
0.09480004,-0.33500454,-0.30904743,-0.15847112,-0.45082188,-0.10684084,-0.48232776,2.2,0.21936055,1.0,3.0,vgg_huge
0.09786286,-0.59357417,-0.7629462,-0.29646352,-0.3132578,-0.13936467,-0.19478294,4.8,0.20955434,2.0,3.0,vgg_huge
0.09929228,-0.82833344,-0.91754204,-0.5336893,-0.32249764,-0.16809493,-0.30262795,6.4,0.19955182,3.0,3.0,vgg_huge
0.097754635,-0.9635917,-1.1416974,-0.6821948,-0.3663265,-0.17930643,-0.4882379,13.8,0.18843423,4.0,3.0,vgg_huge
0.11249329,-1.0763987,-1.4199578,-0.7879889,-0.41728142,-0.22657414,-0.49356177,13.4,0.18560348,5.0,3.0,vgg_huge
0.105649956,-1.1618477,-1.6047622,-0.75325894,-0.477143,-0.2573407,-0.4000172,17.6,0.17033549,6.0,3.0,vgg_huge
0.11391689,-1.2567114,-1.7219675,-0.7870743,-0.5541079,-0.2986148,-0.3537727,17.8,0.16818741,7.0,3.0,vgg_huge
0.110088244,-1.2379398,-1.8030524,-0.8838654,-0.6555437,-0.34394306,-0.41710347,19.6,0.16454695,8.0,3.0,vgg_huge
0.11698339,-1.3212086,-1.9527835,-0.9660342,-0.6901092,-0.38015917,-0.45281798,24.6,0.14941792,9.0,3.0,vgg_huge
0.110533066,-1.3439531,-1.8840588,-1.1435485,-0.6800426,-0.40450603,-0.48328435,29.8,0.14216146,10.0,3.0,vgg_huge
0.10489956,-1.344365,-1.9490442,-1.2366983,-0.87609,-0.47981235,-0.5780981,26.6,0.14480142,11.0,3.0,vgg_huge
0.10406024,-1.3669561,-2.1173675,-1.2259601,-0.9129277,-0.53805286,-0.5127825,27.8,0.14034425,12.0,3.0,vgg_huge
0.102272734,-1.3803236,-2.123161,-1.2993232,-0.92694235,-0.5386111,-0.54198515,30.6,0.13742527,13.0,3.0,vgg_huge
0.090809114,-1.355751,-2.076702,-1.2966833,-0.9727401,-0.5759249,-0.57117605,33.0,0.13222143,14.0,3.0,vgg_huge
0.090401605,-1.4205391,-2.190599,-1.4274004,-1.0305812,-0.65148324,-0.57493913,32.2,0.12630205,15.0,3.0,vgg_huge
0.08664572,-1.3928529,-2.183197,-1.3619034,-1.1220807,-0.6867035,-0.61377144,32.4,0.13214156,16.0,3.0,vgg_huge
0.08947704,-1.4440361,-2.1269522,-1.5341685,-1.1621599,-0.7181898,-0.63465136,36.4,0.12508589,17.0,3.0,vgg_huge
0.081566125,-1.4442046,-2.3510506,-1.4391309,-1.2677524,-0.7389609,-0.6698659,35.6,0.12444608,18.0,3.0,vgg_huge
0.080108054,-1.4277097,-2.2074463,-1.5558813,-1.2742724,-0.81291795,-0.69323593,37.0,0.12180444,19.0,3.0,vgg_huge
0.07967753,-1.4396948,-2.1862986,-1.6430713,-1.3326336,-0.8247009,-0.69025874,39.4,0.117596164,20.0,3.0,vgg_huge
0.083595745,-1.4853264,-2.3308833,-1.5833436,-1.4506841,-0.8447989,-0.7140143,37.2,0.12130127,21.0,3.0,vgg_huge
0.07338721,-1.4211043,-2.193943,-1.6224469,-1.3108649,-0.8957232,-0.7158908,37.4,0.12158209,22.0,3.0,vgg_huge
0.06652832,-1.4176011,-2.2446604,-1.7025155,-1.3793548,-0.8846478,-0.7769559,35.2,0.12320936,23.0,3.0,vgg_huge
0.07129839,-1.4877446,-2.3900313,-1.6968393,-1.4215364,-0.96341795,-0.8244205,37.0,0.12341521,24.0,3.0,vgg_huge
0.06578714,-1.4630646,-2.3086991,-1.7517979,-1.3992733,-0.959296,-0.7282396,37.6,0.11369057,25.0,3.0,vgg_huge
0.06322768,-1.5046244,-2.2983122,-1.7603878,-1.5425576,-1.0394155,-0.8190752,38.0,0.12439688,26.0,3.0,vgg_huge
0.0640484,-1.5140283,-2.256954,-1.8429011,-1.4855069,-1.0383059,-0.8225906,44.2,0.1093632,27.0,3.0,vgg_huge
0.060006198,-1.4904002,-2.4460735,-1.7460002,-1.4409156,-0.9626861,-0.7614002,39.0,0.117994025,28.0,3.0,vgg_huge
0.05685241,-1.4850049,-2.28463,-1.7416291,-1.4773504,-1.039899,-0.80050445,41.6,0.11226089,29.0,3.0,vgg_huge
0.05252253,-1.4644248,-2.3209937,-1.672539,-1.5040603,-0.9723392,-0.75597924,38.4,0.113399185,30.0,3.0,vgg_huge
0.047615685,-1.5240164,-2.2625906,-1.8465898,-1.6750901,-1.1192873,-0.8106528,42.2,0.10841991,31.0,3.0,vgg_huge
0.041070428,-1.5426012,-2.2234936,-1.7899135,-1.5402626,-1.1228645,-0.8402866,42.4,0.1087517,32.0,3.0,vgg_huge
0.039620053,-1.4920669,-2.2225575,-1.7551545,-1.6613264,-1.0844513,-0.7749894,39.0,0.1153669,33.0,3.0,vgg_huge
0.041402187,-1.5308026,-2.268198,-1.7887522,-1.5903622,-1.1076785,-0.8539426,43.8,0.110986255,34.0,3.0,vgg_huge
0.034546517,-1.5174788,-2.1062539,-1.8146367,-1.5898645,-1.1166856,-0.8129248,45.0,0.104656264,35.0,3.0,vgg_huge
0.029150685,-1.4575055,-2.1969266,-1.8354397,-1.6061175,-1.1635797,-0.88823336,41.8,0.10470358,36.0,3.0,vgg_huge
0.03827927,-1.4896349,-2.1758673,-1.7462451,-1.5064707,-1.1558623,-0.8006431,48.4,0.10334681,37.0,3.0,vgg_huge
0.031898063,-1.5334777,-2.0761945,-1.800229,-1.4410512,-1.1390507,-0.82105845,39.8,0.11018497,38.0,3.0,vgg_huge
0.030109145,-1.5081308,-2.2251296,-1.8436244,-1.6614107,-1.2375023,-0.87884414,45.0,0.10790219,39.0,3.0,vgg_huge
0.030979203,-1.506796,-2.1880782,-1.7490584,-1.6504167,-1.1246555,-0.87188387,46.4,0.10445805,40.0,3.0,vgg_huge
0.022495711,-1.5021963,-2.0571644,-1.7919693,-1.5671479,-1.1686376,-0.87577516,46.2,0.10382302,41.0,3.0,vgg_huge
0.020251593,-1.4639347,-2.0601692,-1.7550855,-1.5820509,-1.1686305,-0.79847026,52.0,0.098952726,42.0,3.0,vgg_huge
0.013421631,-1.4429982,-2.115708,-1.7536126,-1.5529364,-1.1587782,-0.8532675,47.8,0.09990938,43.0,3.0,vgg_huge
0.011579681,-1.4343965,-1.9826134,-1.673148,-1.6155748,-1.129679,-0.8106689,46.6,0.09938328,44.0,3.0,vgg_huge
0.019801468,-1.5346644,-2.102157,-1.6411111,-1.5637633,-1.1384629,-0.7944107,46.8,0.10137679,45.0,3.0,vgg_huge
0.0053567514,-1.4531902,-2.0839534,-1.7066605,-1.5643378,-1.1320735,-0.82281476,49.8,0.09895073,46.0,3.0,vgg_huge
0.0018160704,-1.4491868,-2.0511358,-1.6394562,-1.6345255,-1.1818484,-0.81212145,44.4,0.104937255,47.0,3.0,vgg_huge
0.0010386533,-1.4115444,-2.1170502,-1.6123279,-1.5821675,-1.1694138,-0.8071046,47.2,0.10339024,48.0,3.0,vgg_huge
0.0011848559,-1.3979051,-2.0389137,-1.5943171,-1.6270632,-1.1164389,-0.78694683,49.6,0.09617182,49.0,3.0,vgg_huge
-1.6208254e-05,-1.4281536,-1.9935619,-1.6729132,-1.5452299,-1.1430098,-0.79678,44.6,0.108290456,50.0,3.0,vgg_huge
-0.009852248,-1.3804706,-1.8821648,-1.7309632,-1.5269084,-1.184289,-0.8171704,43.2,0.09961526,51.0,3.0,vgg_huge
-0.00038044542,-1.4626908,-1.8156775,-1.6065224,-1.5005392,-1.1199021,-0.76261556,43.6,0.11432175,52.0,3.0,vgg_huge
-0.008590882,-1.3741254,-1.8986913,-1.6517454,-1.5361809,-1.1207366,-0.8017903,45.8,0.10724851,53.0,3.0,vgg_huge
-0.01162609,-1.3823056,-2.010268,-1.6125052,-1.6384377,-1.1383481,-0.81030226,47.2,0.10497099,54.0,3.0,vgg_huge
-0.01401823,-1.3588395,-1.8938893,-1.5828485,-1.4966139,-1.0881757,-0.7447157,48.2,0.09902511,55.0,3.0,vgg_huge
-0.005832029,-1.3781782,-1.8195038,-1.6589413,-1.5018235,-1.04482,-0.77437645,46.4,0.103741966,56.0,3.0,vgg_huge
-0.008623816,-1.4419013,-1.9157392,-1.5829347,-1.594094,-1.1371223,-0.83581275,51.6,0.094333015,57.0,3.0,vgg_huge
-0.0142273465,-1.3487742,-1.8223621,-1.5081893,-1.5204062,-1.1165844,-0.7683841,47.2,0.10536375,58.0,3.0,vgg_huge
-0.015503574,-1.3319501,-1.7712581,-1.5122049,-1.4351075,-1.0784543,-0.7573487,50.0,0.1009637,59.0,3.0,vgg_huge
-0.014898573,-1.342576,-1.8368623,-1.5792639,-1.4685503,-1.117224,-0.7900056,46.0,0.106184945,60.0,3.0,vgg_huge
-0.015537472,-1.3147316,-1.8523589,-1.4763278,-1.4166417,-1.0450656,-0.71931744,45.8,0.10620229,61.0,3.0,vgg_huge
-0.02676664,-1.2871686,-1.84153,-1.5086246,-1.4292729,-1.0908351,-0.7605825,53.2,0.095398284,62.0,3.0,vgg_huge
-0.020180209,-1.315231,-1.7219067,-1.56663,-1.4357878,-1.1106014,-0.77186656,47.8,0.096996464,63.0,3.0,vgg_huge
-0.026591396,-1.2864523,-1.7300332,-1.4964625,-1.5014511,-1.102227,-0.7689533,48.4,0.103596486,64.0,3.0,vgg_huge
-0.025743263,-1.2945681,-1.745842,-1.507806,-1.4689885,-1.0602423,-0.7456217,51.6,0.09662214,65.0,3.0,vgg_huge
-0.02755928,-1.2786134,-1.6397781,-1.515592,-1.3709345,-1.1193267,-0.80003643,54.4,0.09488043,66.0,3.0,vgg_huge
-0.03138829,-1.2406064,-1.7074229,-1.4548416,-1.3749453,-1.0385464,-0.71640396,48.8,0.09676216,67.0,3.0,vgg_huge
0.18355817,0.18370871,0.13775088,0.13220125,0.13842942,0.15535587,0.1860737,1.6,0.2260694,0.0,4.0,vgg_huge
0.13573994,-0.053343114,-0.4460598,-0.13937055,0.040008433,0.1691793,-0.74142456,4.6,0.21803609,1.0,4.0,vgg_huge
0.12194451,-0.44547886,-1.0581311,-0.497307,-0.2297993,-0.08414904,-0.47531235,8.4,0.20765266,2.0,4.0,vgg_huge
0.12178441,-0.9302782,-1.301266,-0.5178122,-0.3882908,-0.15287158,-0.4222431,7.0,0.20125365,3.0,4.0,vgg_huge
0.13336335,-1.2510141,-1.5159311,-0.7311484,-0.4337087,-0.18541071,-0.37402585,10.8,0.18855582,4.0,4.0,vgg_huge
0.12992023,-1.3344522,-1.9961238,-0.7786077,-0.52779996,-0.25361252,-0.42753702,16.4,0.16973314,5.0,4.0,vgg_huge
0.120508075,-1.4404796,-1.9198486,-1.0169214,-0.55700725,-0.28144166,-0.39703193,21.0,0.16126801,6.0,4.0,vgg_huge
0.11836522,-1.4747171,-2.035847,-1.1322047,-0.68583775,-0.31187752,-0.41885394,23.2,0.15368445,7.0,4.0,vgg_huge
0.11535205,-1.5373865,-2.3547158,-1.1894219,-0.73618317,-0.37670726,-0.38888106,28.2,0.13595212,8.0,4.0,vgg_huge
0.114668876,-1.5416745,-2.2838538,-1.3089362,-0.8850987,-0.44800135,-0.42502254,27.4,0.13942327,9.0,4.0,vgg_huge
0.11018585,-1.5044566,-2.3154855,-1.4020307,-0.88993937,-0.43011117,-0.42102918,34.4,0.12994543,10.0,4.0,vgg_huge
0.107170105,-1.4859598,-2.452554,-1.5482113,-1.0265602,-0.52696306,-0.4458545,32.6,0.1329523,11.0,4.0,vgg_huge
0.10313203,-1.5361351,-2.6776385,-1.6335096,-1.0336274,-0.5752697,-0.47492948,36.4,0.123293534,12.0,4.0,vgg_huge
0.1019683,-1.5611104,-2.6051784,-1.5762035,-1.1541325,-0.60202754,-0.52719,38.6,0.124011636,13.0,4.0,vgg_huge
0.10065549,-1.5572622,-2.737861,-1.6744853,-1.2318784,-0.59555334,-0.47648376,36.6,0.124242425,14.0,4.0,vgg_huge
0.09926537,-1.6150388,-2.7143056,-1.8680427,-1.2622548,-0.66401905,-0.54167676,37.6,0.12195319,15.0,4.0,vgg_huge
0.09418607,-1.5765795,-2.7166348,-1.8390733,-1.4307636,-0.69557583,-0.5530627,37.4,0.121110536,16.0,4.0,vgg_huge
0.090804994,-1.6132289,-2.5724163,-1.9828292,-1.2844828,-0.7166384,-0.5363486,39.8,0.11552997,17.0,4.0,vgg_huge
0.087856255,-1.6181403,-2.7007113,-1.8531237,-1.3959792,-0.73789525,-0.581182,40.8,0.11781118,18.0,4.0,vgg_huge
0.0833186,-1.548833,-2.7754946,-1.9908601,-1.4052399,-0.86365515,-0.6224125,41.0,0.11130341,19.0,4.0,vgg_huge
0.089319855,-1.6039426,-2.692819,-2.0732589,-1.5635934,-0.87046015,-0.6370058,42.2,0.10948906,20.0,4.0,vgg_huge
0.08490825,-1.6325057,-2.7947726,-2.0959275,-1.6450015,-0.9038591,-0.63813674,44.0,0.10782029,21.0,4.0,vgg_huge
0.076280996,-1.6296165,-2.8159118,-2.2477553,-1.6058016,-0.9144202,-0.67509687,44.4,0.105030656,22.0,4.0,vgg_huge
0.07360927,-1.6055274,-2.8339646,-2.153151,-1.7162378,-0.9793585,-0.7164062,43.4,0.104707226,23.0,4.0,vgg_huge
0.07160431,-1.6300175,-2.8440192,-2.2421265,-1.6550673,-1.0412434,-0.69959295,46.8,0.10392369,24.0,4.0,vgg_huge
0.06453236,-1.5961152,-2.80705,-2.1569316,-1.7001877,-1.028655,-0.7014046,42.4,0.11058704,25.0,4.0,vgg_huge
0.06107071,-1.5757153,-2.8135145,-2.2464538,-1.7946236,-1.0557594,-0.7394945,42.0,0.10884166,26.0,4.0,vgg_huge
0.059356228,-1.5360799,-2.7208679,-2.3474412,-1.7461587,-1.0396936,-0.72776073,46.4,0.107738,27.0,4.0,vgg_huge
0.06475429,-1.6274457,-2.7271163,-2.3054395,-1.7346199,-1.1092405,-0.75330985,46.0,0.09963453,28.0,4.0,vgg_huge
0.052048143,-1.5360152,-2.6809576,-2.2076478,-1.729306,-1.0400872,-0.68537426,47.8,0.10190922,29.0,4.0,vgg_huge
0.05633261,-1.5947877,-2.67107,-2.3168652,-1.7988217,-1.1422988,-0.77649313,47.6,0.10288683,30.0,4.0,vgg_huge
0.048868306,-1.5318663,-2.733344,-2.1649058,-1.7499373,-1.1603616,-0.6932306,49.8,0.103564754,31.0,4.0,vgg_huge
0.047097113,-1.583875,-2.6535602,-2.2940907,-1.7325029,-1.1867766,-0.72716635,50.0,0.098629154,32.0,4.0,vgg_huge
0.04713242,-1.5359066,-2.8557334,-2.2708364,-1.8343259,-1.2704018,-0.7958499,48.2,0.10165097,33.0,4.0,vgg_huge
0.043338705,-1.5478736,-2.587656,-2.3117733,-1.8068265,-1.2299525,-0.7539883,42.8,0.11485162,34.0,4.0,vgg_huge
0.043871656,-1.562421,-2.674213,-2.3244596,-1.8836474,-1.2312255,-0.7853585,45.6,0.10363094,35.0,4.0,vgg_huge
0.029050058,-1.4569459,-2.5049164,-2.2866375,-1.8413187,-1.1847044,-0.7676529,50.2,0.09410373,36.0,4.0,vgg_huge
0.032503963,-1.4918877,-2.584646,-2.3536844,-1.8521832,-1.2533432,-0.79143095,48.2,0.09677758,37.0,4.0,vgg_huge
0.030238,-1.54064,-2.5523944,-2.3264256,-1.8665879,-1.2378418,-0.8240159,51.4,0.09658008,38.0,4.0,vgg_huge
0.024364837,-1.4508048,-2.5466578,-2.3607411,-1.818607,-1.2166356,-0.79703903,44.6,0.10735563,39.0,4.0,vgg_huge
0.025715725,-1.4553998,-2.6902003,-2.3375084,-1.9105695,-1.2949322,-0.8490046,48.0,0.10519104,40.0,4.0,vgg_huge
0.030453913,-1.5690143,-2.6960354,-2.3549056,-1.8754117,-1.291247,-0.8076466,49.6,0.09805378,41.0,4.0,vgg_huge
0.025971169,-1.5073168,-2.5195265,-2.1244202,-1.7836387,-1.187411,-0.7830895,46.6,0.0971032,42.0,4.0,vgg_huge
0.018890109,-1.4306306,-2.6701505,-2.186759,-1.8759392,-1.2503513,-0.78685844,50.6,0.1016226,43.0,4.0,vgg_huge
0.018341132,-1.4342816,-2.4373941,-2.3600867,-1.9472747,-1.3231845,-0.87834024,54.0,0.08957743,44.0,4.0,vgg_huge
0.011608229,-1.4180957,-2.5088024,-2.2310605,-1.9043027,-1.2998523,-0.8473903,46.8,0.10333997,45.0,4.0,vgg_huge
0.011377565,-1.396165,-2.5740855,-2.190205,-1.8906881,-1.2884345,-0.8194591,49.2,0.09616131,46.0,4.0,vgg_huge
0.010560414,-1.3643794,-2.3697963,-2.1426406,-1.7565835,-1.2059891,-0.7906331,49.4,0.098874256,47.0,4.0,vgg_huge
0.006452735,-1.3437462,-2.3676827,-2.1092975,-1.7817215,-1.2531048,-0.7861713,52.4,0.09385725,48.0,4.0,vgg_huge
0.009714192,-1.3717148,-2.3102825,-2.1068559,-1.9256605,-1.268194,-0.81417894,49.6,0.10256394,49.0,4.0,vgg_huge
0.0021225782,-1.382881,-2.3647392,-2.146654,-1.7904371,-1.2919533,-0.8514148,49.6,0.09478857,50.0,4.0,vgg_huge
0.000502294,-1.3503288,-2.3916328,-2.105118,-1.8091733,-1.3137406,-0.82394886,48.8,0.10755016,51.0,4.0,vgg_huge
0.0052945437,-1.3904903,-2.4418755,-2.0527697,-1.9568387,-1.2590029,-0.8405226,49.2,0.10024854,52.0,4.0,vgg_huge
0.0013128356,-1.3320094,-2.4174874,-2.0442677,-1.7620142,-1.2066976,-0.77341026,52.0,0.09679825,53.0,4.0,vgg_huge
-0.005284749,-1.2847283,-2.3311007,-2.0835946,-1.8387463,-1.2614429,-0.8075043,49.6,0.09775139,54.0,4.0,vgg_huge
0.20020685,0.21581902,0.22338976,0.21573144,0.23128282,0.20368446,0.18254055,0.16097106,3.4,0.22623506,0.0,0.0,vgg_huge+
0.086555615,-0.1450782,-0.2904971,0.09513785,-0.18667711,0.10214311,0.19983244,-0.49761045,4.4,0.21555567,1.0,0.0,vgg_huge+
0.06554382,-0.437087,-0.49008992,-0.15316041,-0.40932962,-0.21684894,0.07061674,-0.60601985,4.6,0.2096167,2.0,0.0,vgg_huge+
0.071420014,-0.61965966,-0.6339403,-0.2630462,-0.5281301,-0.2344693,-0.061907414,-0.5719363,7.8,0.20206232,3.0,0.0,vgg_huge+
0.07010708,-0.81391424,-0.8110985,-0.3493765,-0.5633029,-0.26683956,-0.12238877,-0.46964476,8.2,0.19447675,4.0,0.0,vgg_huge+
0.065954514,-0.87612927,-0.97680795,-0.4693881,-0.59864193,-0.31612802,-0.15412627,-0.42801458,11.6,0.1862692,5.0,0.0,vgg_huge+
0.071596816,-1.0269698,-1.1286807,-0.645605,-0.66279846,-0.32224813,-0.2164109,-0.5084145,17.8,0.1710878,6.0,0.0,vgg_huge+
0.06595587,-1.0666186,-1.2982671,-0.71451414,-0.74522454,-0.3810439,-0.23734851,-0.43086103,14.0,0.17326042,7.0,0.0,vgg_huge+
0.06294215,-1.1565428,-1.3626243,-0.91649747,-0.78923386,-0.49281314,-0.2820877,-0.49238005,19.8,0.16344102,8.0,0.0,vgg_huge+
0.070539646,-1.1900806,-1.4250834,-0.99547434,-0.82284546,-0.5369585,-0.30246642,-0.45739383,20.2,0.15932748,9.0,0.0,vgg_huge+
0.06374294,-1.2111522,-1.4876155,-1.177921,-0.89937586,-0.5767349,-0.32685143,-0.43044803,24.0,0.14781645,10.0,0.0,vgg_huge+
0.06516717,-1.2748933,-1.5241423,-1.2395447,-0.99537045,-0.6115488,-0.4041204,-0.49519634,26.2,0.1477852,11.0,0.0,vgg_huge+
0.06432984,-1.281712,-1.6723093,-1.2955127,-1.1142657,-0.68393326,-0.4592594,-0.53191215,27.2,0.14486979,12.0,0.0,vgg_huge+
0.06670165,-1.3449093,-1.6484033,-1.4532931,-1.1142113,-0.7452916,-0.4605739,-0.49533138,28.0,0.13782087,13.0,0.0,vgg_huge+
0.050876986,-1.2573049,-1.6494414,-1.4685796,-1.1977885,-0.8244501,-0.51457864,-0.519644,29.4,0.14117576,14.0,0.0,vgg_huge+
0.059333052,-1.3103611,-1.7145298,-1.6532995,-1.3333989,-0.9048648,-0.5477715,-0.52356434,31.0,0.1321694,15.0,0.0,vgg_huge+
0.058311116,-1.357822,-1.7566109,-1.7370127,-1.3595108,-1.0017539,-0.6541543,-0.57038665,34.0,0.13237473,16.0,0.0,vgg_huge+
0.059025798,-1.3792437,-1.7476242,-1.8806342,-1.4475138,-1.0804061,-0.66334105,-0.5341965,37.6,0.119391665,17.0,0.0,vgg_huge+
0.05180338,-1.3896866,-1.7995801,-1.8547479,-1.5351459,-1.1793864,-0.7268574,-0.59988075,39.8,0.11782901,18.0,0.0,vgg_huge+
