arch,width,seed,noise,params
simplecnn,75,0,0.1,2136535
epoch,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3
122,0.09559129244565964,0.97992,0.5990821556091308,0.8165,-0.03836067393422127,-0.13211169838905334,-0.16390296816825867,-0.03789018839597702
123,0.09243789345026016,0.98174,0.6518659322738648,0.8017,-0.03221973031759262,-0.12860620021820068,-0.16637274622917175,-0.04126361757516861
124,0.08810754501342774,0.98218,0.6144097481727601,0.8104,-0.03964468091726303,-0.12566715478897095,-0.1684027910232544,-0.05244330316781998
125,0.08689653076648712,0.9831,0.6282815323829651,0.8053,-0.02820422314107418,-0.14112946391105652,-0.1559923142194748,-0.04974742233753204
126,0.0866665012729168,0.98336,0.5939219631195068,0.8151,-0.04059861972928047,-0.11798204481601715,-0.1625899076461792,-0.05515355244278908
127,0.0813792291021347,0.98462,0.6057734647750854,0.8172,-0.040007397532463074,-0.12003865838050842,-0.1625872552394867,-0.0609869584441185
128,0.08250867206573487,0.9835,0.6665448685646057,0.7984,-0.041065722703933716,-0.11439517885446548,-0.1630162000656128,-0.06076569855213165
129,0.07933814500331879,0.9855,0.6224248075485229,0.8076,-0.02905491180717945,-0.14167910814285278,-0.1669258326292038,-0.04164525493979454
130,0.07821795074939727,0.98552,0.6271542894840241,0.8091,-0.037988319993019104,-0.11140964925289154,-0.17643015086650848,-0.03822445869445801
131,0.07762212879419327,0.98562,0.6128904902458191,0.8102,-0.035407040268182755,-0.1258765608072281,-0.17490924894809723,-0.04092997685074806
132,0.07596697098255158,0.98644,0.6243792573928832,0.8091,-0.022142460569739342,-0.14667509496212006,-0.18136268854141235,-0.0238624420017004
133,0.07437515667438507,0.98716,0.5972716952323913,0.8147,-0.0326552614569664,-0.12844449281692505,-0.167143315076828,-0.044304534792900085
134,0.07441184695243835,0.98652,0.6204413397789001,0.8118,-0.03132307529449463,-0.13054734468460083,-0.17283354699611664,-0.036007121205329895
135,0.0716864690065384,0.98778,0.6132104692459106,0.8123,-0.03451181575655937,-0.12772874534130096,-0.16660934686660767,-0.03638480231165886
136,0.06954953099012375,0.9882,0.5763868901252747,0.8221,-0.030749302357435226,-0.13520802557468414,-0.16412073373794556,-0.04085947945713997
137,0.07181658361196518,0.9864,0.5890539821624756,0.8168,-0.02808082289993763,-0.13259479403495789,-0.17144763469696045,-0.04038313776254654
138,0.06873466261029243,0.98888,0.5836084691047668,0.8181,-0.03338802605867386,-0.1316242218017578,-0.16386371850967407,-0.04244454950094223
139,0.06663570808887481,0.9892,0.6185989642143249,0.8103,-0.02652638405561447,-0.14019204676151276,-0.16763043403625488,-0.04204002022743225
140,0.065723276283741,0.98914,0.5979688572883606,0.816,-0.02938355691730976,-0.13259218633174896,-0.16593125462532043,-0.05276324227452278
141,0.0644572787451744,0.9897,0.5919596934318543,0.8152,-0.029423870146274567,-0.13310600817203522,-0.17725533246994019,-0.0410725474357605
142,0.06498422698020935,0.9901,0.5787286087036133,0.8234,-0.032436076551675797,-0.1324419528245926,-0.1689721792936325,-0.04006311669945717
143,0.06304669445633888,0.99,0.6087990964889526,0.81,-0.03208019956946373,-0.1283336877822876,-0.16346828639507294,-0.0485028475522995
144,0.06329417449831963,0.98964,0.5901401009559631,0.8203,-0.023545779287815094,-0.1452707052230835,-0.16779416799545288,-0.04026607796549797
145,0.06130812698841095,0.99068,0.7099051524162292,0.787,-0.025630999356508255,-0.14069244265556335,-0.1800156533718109,-0.02125975862145424
146,0.059798552074432375,0.99096,0.5943446975708008,0.8164,-0.04004816710948944,-0.11430864781141281,-0.1603570580482483,-0.07389689981937408
147,0.05829719511032105,0.99134,0.603255895614624,0.8136,-0.029724139720201492,-0.13549479842185974,-0.1676466464996338,-0.051896002143621445
148,0.05829893270730972,0.99084,0.586581651878357,0.8227,-0.03223063796758652,-0.12688051164150238,-0.16285307705402374,-0.04384642466902733
149,0.05498053451061249,0.99242,0.612206473827362,0.8162,-0.03134734183549881,-0.13197578489780426,-0.16650256514549255,-0.044694166630506516
150,0.055559621424674986,0.99178,0.6065375222206115,0.8167,-0.029912550002336502,-0.13393816351890564,-0.1663266122341156,-0.04224007576704025
151,0.054693247225284576,0.99222,0.5901980906486511,0.8184,-0.03245292603969574,-0.12876944243907928,-0.17084984481334686,-0.03715415298938751
152,0.054382178103923796,0.99244,0.6033866844177246,0.816,-0.023148955777287483,-0.1433241069316864,-0.17285387217998505,-0.03434641286730766
153,0.05522305664420128,0.99184,0.578863996219635,0.8215,-0.03138931468129158,-0.13218539953231812,-0.16382482647895813,-0.04840719327330589
154,0.05182142555475235,0.99304,0.5971479887962341,0.8184,-0.03299551084637642,-0.12112706899642944,-0.16916680335998535,-0.041091129183769226
155,0.052657595128417015,0.99274,0.5800115231513977,0.8222,-0.026352232322096825,-0.1439361870288849,-0.16321682929992676,-0.04758936166763306
156,0.051131165244579314,0.99278,0.6363116645812988,0.8068,-0.04540086165070534,-0.1089974194765091,-0.17749004065990448,-0.033756695687770844
157,0.05074546117305755,0.99346,0.6078941491127015,0.8184,-0.026778319850564003,-0.13032275438308716,-0.1704120934009552,-0.03452480956912041
158,0.050019037083387376,0.99324,0.5677479932785034,0.8224,-0.03196045756340027,-0.12590362131595612,-0.16837851703166962,-0.04972993582487106
159,0.049541393234729766,0.99388,0.5861847315788269,0.8171,-0.031122561544179916,-0.1276422142982483,-0.16885244846343994,-0.04398200660943985
160,0.04838914896011352,0.99394,0.5911262314796448,0.8199,-0.021568510681390762,-0.14305227994918823,-0.18133042752742767,-0.03121519275009632
161,0.048452857322692874,0.99348,0.6047999853134155,0.8116,-0.028717854991555214,-0.12741605937480927,-0.17109665274620056,-0.04279865697026253
162,0.04705300526857376,0.99432,0.5760389528274537,0.8227,-0.030135562643408775,-0.13073644042015076,-0.1677175760269165,-0.03530818969011307
163,0.04774620568275452,0.99376,0.5841456154823303,0.8196,-0.029442226514220238,-0.12572400271892548,-0.17322847247123718,-0.031776491552591324
